사업자등록번호,회사명,prob_2014,prob_2015,prob_2016,prob_2017,prob_2018,prob_2019,prob_2020,prob_2021,prob_2022,prob_2023,prob_2024,diff_2014_2015,diff_2015_2016,diff_2016_2017,diff_2017_2018,diff_2018_2019,diff_2019_2020,diff_2020_2021,diff_2021_2022,diff_2022_2023,diff_2023_2024,risk_score,risk_signal
2148671791,굿모닝물류(주),,,,,,0.098,0.0689,0.5308,0.7084,0.5753,0.6733,0.0,0.0,0.0,0.0,0.0,-0.0291,0.4619,0.1776,-0.1331,0.098,80.34,위험 (최근급등+임계초과)
1298185411,네오트랜스주식회사,0.1068,0.1552,0.0498,0.0653,0.1497,0.4295,0.2936,0.0669,0.2435,0.0767,0.5825,0.0484,-0.1054,0.0155,0.0844,0.2798,-0.1359,-0.2267,0.1766,-0.1668,0.5058,79.99,위험 (최근급등+임계초과)
1358158165,솔물류주식회사,0.1384,0.4347,0.2851,0.1705,0.1611,0.1429,,,0.13,0.1509,0.4702,0.2963,-0.1496,-0.1146,-0.0094,-0.0182,0.0,0.0,0.0,0.0209,0.3193,79.73,위험 (최근가속+임계초과)
1138617650,에이제이솔루션테크주식회사,,,,,,,0.0821,0.3061,0.2649,0.4983,0.5489,0.0,0.0,0.0,0.0,0.0,0.0,0.224,-0.0412,0.2334,0.0506,79.49,위험 (최근2년상승+임계초과)
4168111171,대주기업(주),,,,0.1458,0.0735,0.0541,0.0726,0.1299,0.1633,0.3531,0.4151,0.0,0.0,0.0,-0.0723,-0.0194,0.0185,0.0573,0.0334,0.1898,0.062,79.42,주의 (3년연속상승+임계근접)
6088102359,창원버스(주),,,,,,0.1089,0.543,0.5952,0.1284,0.4637,0.5418,0.0,0.0,0.0,0.0,0.0,0.4341,0.0522,-0.4668,0.3353,0.0781,79.42,위험 (최근2년상승+임계초과)
3408800624,주식회사티오티,,,,,,,0.0902,0.1113,0.2035,0.0641,0.5762,0.0,0.0,0.0,0.0,0.0,0.0,0.0211,0.0922,-0.1394,0.5121,79.41,위험 (최근급등+임계초과)
7518801333,에스지레일주식회사,,,,,0.321,0.518,0.4939,0.4863,0.4712,0.4818,0.5656,0.0,0.0,0.0,0.0,0.197,-0.0241,-0.0076,-0.0151,0.0106,0.0838,79.21,위험 (최근가속+임계초과)
6038147860,우양냉장(주),0.1206,0.1404,0.1167,0.1446,0.1523,0.3739,0.3765,0.1489,0.5307,0.1637,0.5704,0.0198,-0.0237,0.0279,0.0077,0.2216,0.0026,-0.2276,0.3818,-0.367,0.4067,79.08,위험 (최근급등+임계초과)
1078686642,비투엘물류주식회사,,,,,,,,0.1044,0.0892,0.1089,0.4987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0152,0.0197,0.3898,79.07,위험 (최근가속+임계초과)
2698700366,(주)에이엔씨인터내셔널로지스틱스,,,,,,,0.0959,0.0592,0.1413,0.1911,0.3696,0.0,0.0,0.0,0.0,0.0,0.0,-0.0367,0.0821,0.0498,0.1785,79.04,주의 (3년연속상승+임계근접)
8818101538,부산항인력관리주식회사,,,,,,,0.0891,0.4336,0.4437,0.478,0.4905,0.0,0.0,0.0,0.0,0.0,0.0,0.3445,0.0101,0.0343,0.0125,78.98,위험 (3년연속상승+임계초과)
1358139979,(주)고려택배,0.0881,0.0961,0.0827,0.1295,0.0965,0.0969,0.1043,0.1869,0.2212,0.1556,0.5658,0.008,-0.0134,0.0468,-0.033,0.0004,0.0074,0.0826,0.0343,-0.0656,0.4102,78.79,위험 (최근급등+임계초과)
1268169009,아미종합물류,,,,,,0.1018,0.167,0.162,0.5645,0.4237,0.5752,0.0,0.0,0.0,0.0,0.0,0.0652,-0.005,0.4025,-0.1408,0.1515,78.71,위험 (최근급등+임계초과)
6168189639,성우해운주식회사,,,0.1254,0.3169,0.7175,0.6033,0.4658,0.3521,0.3357,0.3538,0.5213,0.0,0.0,0.1915,0.4006,-0.1142,-0.1375,-0.1137,-0.0164,0.0181,0.1675,78.64,위험 (최근가속+임계초과)
2768602614,주식회사클러스터플러스물류,,,,,,,,,0.1234,0.4387,0.477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3153,0.0383,78.51,위험 (최근2년상승+임계초과)
1108122033,현성MTS주식회사,,,,,0.1619,0.3744,,0.2391,0.4462,0.3114,0.5633,0.0,0.0,0.0,0.0,0.2125,0.0,0.0,0.2071,-0.1348,0.2519,78.49,위험 (최근급등+임계초과)
1058653183,일사천리시스템주식회사,,,,,,,,0.0993,0.2582,0.208,0.5269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1589,-0.0502,0.3189,78.35,위험 (최근급등+임계초과)
1258100346,평택운수주식회사,,,,,,,0.0806,0.6756,0.7249,0.6561,0.6882,0.0,0.0,0.0,0.0,0.0,0.0,0.595,0.0493,-0.0688,0.0321,78.32,위험 (임계초과)
4158159416,주식회사석암물류,,,,,,,,,0.1143,0.4893,0.4928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0035,78.23,위험 (최근2년상승+임계초과)
1288113480,통인안전보관(주),0.0725,,,0.0924,0.1896,0.0714,,,,0.4695,0.5577,0.0,0.0,0.0,0.0972,-0.1182,0.0,0.0,0.0,0.0,0.0882,78.11,위험 (최근급등+임계초과)
1098117466,삼환택시주식회사,,,,,0.1904,0.1187,0.594,,,0.4803,0.5587,0.0,0.0,0.0,0.0,-0.0717,0.4753,0.0,0.0,0.0,0.0784,78.03,위험 (최근급등+임계초과)
