연도,컬럼,fallback,q_lo_final,q_hi_final
2018,부채증가율_ratio,연도×라벨,-9.707,28.9908
2018,영업현금흐름증가율_diff,연도×라벨,-353.3577,324.4011
2018,영업현금흐름증가율_ratio,연도×라벨,-37.9837,43.4634
2018,FCF증가율_diff,연도×라벨,-943.9846,797.6857
2018,FCF증가율_ratio,연도×라벨,-42.3991,37.6731
2018,ROA변화_diff,연도×라벨,-29.3719,22.8384
2018,ROA변화_ratio,연도×라벨,-27.076,37.1079
2018,영업이익률변화_diff,연도×라벨,-62.5244,29.0027
2018,영업이익률변화_ratio,연도×라벨,-30.4543,68.8096
2018,부채비율변화_diff,연도×라벨,-1380.431,896.4109
2018,부채비율변화_ratio,연도×라벨,-92.4896,61.7094
2018,유동비율변화_diff,연도×라벨,-1125.9756,910.5449
2018,유동비율변화_ratio,연도×라벨,-253.8783,207.1129
2018,업력_diff,연도×라벨,-31.7,14.74
2018,업력_ratio,연도×라벨,0.2015,1.3713
2018,매출액영업이익률_diff_industry,연도×라벨,-140.2108,20.8464
2018,매출액영업이익률_ratio_industry,연도×라벨,-53.9846,9.1751
2018,EBIT대매출액_diff_industry,연도×라벨,-140.7108,20.3464
2018,EBIT대매출액_ratio_industry,연도×라벨,-45.1347,7.671
2018,EBITDA대매출액_diff_industry,연도×라벨,-128.2483,48.7766
2018,EBITDA대매출액_ratio_industry,연도×라벨,-31.1424,13.2247
2018,매출원가대매출액_diff_industry,연도×라벨,-80.74,19.4125
2018,매출원가대매출액_ratio_industry,연도×라벨,0.0,1.2404
2018,매출액순이익률_diff_industry,연도×라벨,-133.9898,83.7894
2018,매출액순이익률_ratio_industry,연도×라벨,-72.6208,47.0381
2018,사내유보율_diff_industry,연도×라벨,-1626.895,33901.156
2018,사내유보율_ratio_industry,연도×라벨,-15.9539,354.2842
2018,금융비용대매출액_diff_industry,연도×라벨,-0.492,26.8972
2018,금융비용대매출액_ratio_industry,연도×라벨,0.0352,53.7397
2018,자기자본비율_diff_industry,연도×라벨,-80.4888,39.4628
2018,자기자본비율_ratio_industry,연도×라벨,-0.7524,1.8592
2018,부채비율_diff_industry,연도×라벨,-100.631,6149.6221
2018,부채비율_ratio_industry,연도×라벨,0.1453,53.2305
2018,유동비율_diff_industry,연도×라벨,-130.5821,1202.1484
2018,유동비율_ratio_industry,연도×라벨,0.0391,9.8465
2018,당좌비율_diff_industry,연도×라벨,-98.9591,1184.2811
2018,당좌비율_ratio_industry,연도×라벨,0.033,12.572
2018,현금비율_diff_industry,연도×라벨,-20.4489,148.9373
2018,현금비율_ratio_industry,연도×라벨,0.0005,8.2794
2018,순운전자본대총자본_diff_industry,연도×라벨,-99.8958,56.824
2018,순운전자본대총자본_ratio_industry,연도×라벨,-6.0548,5.013
2018,비유동비율_diff_industry,연도×라벨,-83.0538,2190.74
2018,비유동비율_ratio_industry,연도×라벨,0.1776,22.6926
2018,비유동장기적합률_diff_industry,연도×라벨,-70.4795,643.6055
2018,비유동장기적합률_ratio_industry,연도×라벨,0.08,9.4011
2018,차입금의존도_diff_industry,연도×라벨,-26.19,73.1377
2018,차입금의존도_ratio_industry,연도×라벨,0.0,3.7926
2018,총자산회전율_diff_industry,연도×라벨,-1.6498,5.2937
2018,총자산회전율_ratio_industry,연도×라벨,0.0001,4.2083
2018,자기자본회전율_diff_industry,연도×라벨,-3.5968,68.1182
2018,자기자본회전율_ratio_industry,연도×라벨,0.0009,19.9217
2018,비유동자산회전율_diff_industry,연도×라벨,-3.5595,138.1141
2018,비유동자산회전율_ratio_industry,연도×라벨,0.0001,39.7961
2018,유형자산회전율_diff_industry,연도×라벨,-6.7495,522.2018
2018,유형자산회전율_ratio_industry,연도×라벨,0.003,78.1347
2018,재고자산회전율_diff_industry,연도×라벨,-12.5263,803.0599
2018,재고자산회전율_ratio_industry,연도×라벨,0.0129,64.2829
2018,매출채권회전율_diff_industry,연도×라벨,-7.7525,497.6728
2018,매출채권회전율_ratio_industry,연도×라벨,0.112,58.0072
2018,매입채무회전율_diff_industry,연도×라벨,-11.4081,1649.663
2018,매입채무회전율_ratio_industry,연도×라벨,0.0199,142.7236
2018,총자산증가율_diff_industry,연도×라벨,-56.046,76.2856
2018,총자산증가율_ratio_industry,연도×라벨,-7.5436,12.6289
2018,유형자산증가율_diff_industry,연도×라벨,-93.1183,145.7532
2018,유형자산증가율_ratio_industry,연도×라벨,-12.714,22.4659
2018,자기자본증가율_diff_industry,연도×라벨,-92.1991,231.4722
2018,자기자본증가율_ratio_industry,연도×라벨,-12.0041,33.6477
2018,매출액증가율_diff_industry,연도×라벨,-78.374,304.6091
2018,매출액증가율_ratio_industry,연도×라벨,-13.9284,59.0208
2019,부채비율,연도×라벨,10.6647,5076.8176
2019,총부채비율,연도×라벨,9.6369,125.7244
2019,장기부채비율,연도×라벨,0.0,1366.1568
2019,장기부채의존도,연도×라벨,0.0,79.668
2019,차입금의존도,연도×라벨,0.0,97.3021
2019,순차입금비율,연도×라벨,-57.5747,2712.6476
2019,금융부채비율,연도×라벨,0.0,2794.4274
2019,자기자본비율,연도×라벨,-25.7141,90.3631
2019,유보율,연도×라벨,-1404.7455,28140.9625
2019,자본잠식률,연도×라벨,-22428.1562,1201.1066
2019,유동비율,연도×라벨,8.6192,4983.1932
2019,당좌비율_추정,연도×라벨,3.7543,4921.9075
2019,현금비율,연도×라벨,0.0112,371.9782
2019,순운전자본비율,연도×라벨,-68.8724,84.3575
2019,순운전자본회전율,연도×라벨,0.0106,174.3674
2019,금융비용부담률,연도×라벨,0.0223,30.3965
2019,비유동비율,연도×라벨,3.4754,2344.4128
2019,비유동장기적합률,연도×라벨,2.6296,518.9667
2019,유형자산비율,연도×라벨,0.0,95.2861
2019,유형자산부채비율,연도×라벨,0.0,204.9382
2019,ROA,연도×라벨,-32.9567,29.2672
2019,ROE,연도×라벨,-103.3837,101.7082
2019,ROIC,연도×라벨,-63.42,2.6475
2019,총자본영업이익률,연도×라벨,-25.0812,2.3651
2019,매출총이익률,연도×라벨,0.533,100.0
2019,영업이익률,연도×라벨,-71.4815,11.7692
2019,순이익률,연도×라벨,-87.0433,60.093
2019,EBITDA마진,연도×라벨,-64.4925,44.7179
2019,영업현금흐름비율,연도×라벨,-100.4853,49.3301
2019,현금ROA,연도×라벨,-34.9236,34.3834
2019,현금ROE,연도×라벨,-134.9474,138.3855
2019,매출원가율,연도×라벨,0.0,99.4488
2019,판관비율,연도×라벨,2.3963,128.7284
2019,감가상각비율,연도×라벨,0.0015,24.1091
2019,총자산회전율,연도×라벨,0.0025,5.7337
2019,유동자산회전율,연도×라벨,0.0044,14.3503
2019,비유동자산회전율,연도×라벨,0.0068,124.9737
2019,유형자산회전율,연도×라벨,0.0329,684.0381
2019,자기자본회전율,연도×라벨,0.0068,78.2999
2019,투하자본회전율,연도×라벨,0.0019,49.0299
2019,매출채권회전율,연도×라벨,0.9824,780.8783
2019,매출채권회수기간,연도×라벨,0.7001,428.2045
2019,재고자산회전율,연도×라벨,0.0799,620.1458
2019,재고자산보유기간,연도×라벨,0.6968,698.529
2019,매입채무회전율,연도×라벨,0.185,222.1575
2019,매입채무지급기간,연도×라벨,1.9466,484.8356
2019,현금전환주기_CCC,연도×라벨,-129.3965,555.9698
2019,영업CF_유동부채,연도×라벨,-124.1953,57.6476
2019,영업CF_총부채,연도×라벨,-82.7747,45.5818
2019,FCF_총자산,연도×라벨,-53.2595,42.9675
2019,매출액증가율,연도×라벨,-76.1108,158.8591
2019,영업이익증가율,연도×라벨,-219.0612,912.8485
2019,순이익증가율,연도×라벨,-323.0611,225.5509
2019,EBITDA증가율,연도×라벨,-133.3445,643.1318
2019,총자산증가율,연도×라벨,-46.1262,133.0097
2019,유형자산증가율,연도×라벨,-83.0078,1036.5773
2019,자기자본증가율,연도×라벨,-79.3161,237.7355
2019,부채증가율,연도×라벨,-59.8155,146.1897
2019,영업현금흐름증가율,연도×라벨,-560.0404,1072.4039
2019,FCF증가율,연도×라벨,-983.1705,798.125
2019,ROA변화,연도×라벨,-31.278,18.6806
2019,영업이익률변화,연도×라벨,-42.6203,27.4016
2019,부채비율변화,연도×라벨,-1125.6596,860.5081
2019,유동비율변화,연도×라벨,-902.3734,1290.7779
2019,부채비율_diff,연도×라벨,-208.2101,4857.9428
2019,부채비율_ratio,연도×라벨,0.0487,23.1951
2019,총부채비율_diff,연도×라벨,-50.4309,65.6566
2019,총부채비율_ratio,연도×라벨,0.1604,2.093
2019,장기부채비율_diff,연도×라벨,-75.7508,1290.4061
2019,장기부채비율_ratio,연도×라벨,0.0,18.0349
2019,장기부채의존도_diff,연도×라벨,-25.3351,54.333
2019,장기부채의존도_ratio,연도×라벨,0.0,3.1446
2019,차입금의존도_diff,연도×라벨,-26.9634,70.3386
2019,차입금의존도_ratio,연도×라벨,0.0,3.6087
2019,순차입금비율_diff,연도×라벨,-148.0317,2622.1906
2019,순차입금비율_ratio,연도×라벨,-0.6365,29.9883
2019,금융부채비율_diff,연도×라벨,-101.0214,2693.4061
2019,금융부채비율_ratio,연도×라벨,0.0,27.6617
2019,자기자본비율_diff,연도×라벨,-65.6463,50.4309
2019,자기자본비율_ratio,연도×라벨,-0.6439,2.2629
2019,유보율_diff,연도×라벨,-14549.8739,14995.8341
2019,유보율_ratio,연도×라벨,-0.1069,2.1408
2019,자본잠식률_diff,연도×라벨,-2686.752,20942.5108
2019,자본잠식률_ratio,연도×라벨,-0.0608,1.1361
2019,유동비율_diff,연도×라벨,-93.9728,4880.6011
2019,유동비율_ratio,연도×라벨,0.084,48.5729
2019,당좌비율_추정_diff,연도×라벨,-76.7731,4841.3802
2019,당좌비율_추정_ratio,연도×라벨,0.0466,61.1209
2019,현금비율_diff,연도×라벨,-11.9705,359.9965
2019,현금비율_ratio,연도×라벨,0.0009,31.0456
2019,순운전자본비율_diff,연도×라벨,-72.0153,81.2146
2019,순운전자본비율_ratio,연도×라벨,-21.9137,26.8407
2019,순운전자본회전율_diff,연도×라벨,-12.9315,161.4253
2019,순운전자본회전율_ratio,연도×라벨,0.0008,13.4729
2019,금융비용부담률_diff,연도×라벨,-1.2968,29.0774
2019,금융비용부담률_ratio,연도×라벨,0.0169,23.0433
2019,비유동비율_diff,연도×라벨,-167.5331,2173.4042
2019,비유동비율_ratio,연도×라벨,0.0203,13.7093
2019,비유동장기적합률_diff,연도×라벨,-94.0634,422.2738
2019,비유동장기적합률_ratio,연도×라벨,0.0272,5.3672
2019,유형자산비율_diff,연도×라벨,-34.5188,60.7673
2019,유형자산비율_ratio,연도×라벨,0.0,2.7604
2019,유형자산부채비율_diff,연도×라벨,-65.8614,139.0768
2019,유형자산부채비율_ratio,연도×라벨,0.0,3.1117
2019,ROA_diff,연도×라벨,-34.2379,27.9861
2019,ROA_ratio,연도×라벨,-25.7243,22.8445
2019,ROE_diff,연도×라벨,-107.025,98.0668
2019,ROE_ratio,연도×라벨,-28.3916,27.9315
2019,ROIC_diff,연도×라벨,-66.165,-0.0976
2019,ROIC_ratio,연도×라벨,-23.1035,0.9644
2019,총자본영업이익률_diff,연도×라벨,-27.6954,-0.2492
2019,총자본영업이익률_ratio,연도×라벨,-9.594,0.9047
2019,매출총이익률_diff,연도×라벨,-30.2671,69.1999
2019,매출총이익률_ratio,연도×라벨,0.0173,3.2467
2019,영업이익률_diff,연도×라벨,-76.8198,6.4309
2019,영업이익률_ratio,연도×라벨,-13.3903,2.2047
2019,순이익률_diff,연도×라벨,-90.5423,56.594
2019,순이익률_ratio,연도×라벨,-24.8768,17.1744
2019,EBITDA마진_diff,연도×라벨,-75.0622,34.1482
2019,EBITDA마진_ratio,연도×라벨,-6.1016,4.2308
2019,영업현금흐름비율_diff,연도×라벨,-97.7773,52.0382
2019,영업현금흐름비율_ratio,연도×라벨,-18.216,37.1059
2019,현금ROA_diff,연도×라벨,-38.6384,30.6686
2019,현금ROA_ratio,연도×라벨,-9.4012,9.2558
2019,현금ROE_diff,연도×라벨,-137.4791,135.8539
2019,현금ROE_ratio,연도×라벨,-53.3041,54.6621
2019,매출원가율_diff,연도×라벨,-69.1999,30.2489
2019,매출원가율_ratio,연도×라벨,0.0,1.4371
2019,판관비율_diff,연도×라벨,-23.0655,103.2666
2019,판관비율_ratio,연도×라벨,0.0941,5.0557
2019,감가상각비율_diff,연도×라벨,-5.2299,18.8777
2019,감가상각비율_ratio,연도×라벨,0.0003,4.6085
2019,총자산회전율_diff,연도×라벨,-0.8913,4.8399
2019,총자산회전율_ratio,연도×라벨,0.0029,6.4148
2019,유동자산회전율_diff,연도×라벨,-2.8873,11.4586
2019,유동자산회전율_ratio,연도×라벨,0.0015,4.9626
2019,비유동자산회전율_diff,연도×라벨,-1.649,123.3178
2019,비유동자산회전율_ratio,연도×라벨,0.0041,75.4734
2019,유형자산회전율_diff,연도×라벨,-4.812,679.1932
2019,유형자산회전율_ratio,연도×라벨,0.0068,141.1883
2019,자기자본회전율_diff,연도×라벨,-2.531,75.7621
2019,자기자본회전율_ratio,연도×라벨,0.0027,30.8536
2019,투하자본회전율_diff,연도×라벨,-1.3571,47.671
2019,투하자본회전율_ratio,연도×라벨,0.0014,36.0798
2019,매출채권회전율_diff,연도×라벨,-9.9196,769.9763
2019,매출채권회전율_ratio,연도×라벨,0.0901,71.6269
2019,매출채권회수기간_diff,연도×라벨,-51.773,375.7314
2019,매출채권회수기간_ratio,연도×라벨,0.0133,8.1605
2019,재고자산회전율_diff,연도×라벨,-46.6471,573.4187
2019,재고자산회전율_ratio,연도×라벨,0.0017,13.2717
2019,재고자산보유기간_diff,연도×라벨,-54.1591,643.6731
2019,재고자산보유기간_ratio,연도×라벨,0.0127,12.7339
2019,매입채무회전율_diff,연도×라벨,-11.3946,210.578
2019,매입채무회전율_ratio,연도×라벨,0.016,19.1854
2019,매입채무지급기간_diff,연도×라벨,-124.7348,358.1542
2019,매입채무지급기간_ratio,연도×라벨,0.0154,3.8272
2019,현금전환주기_CCC_diff,연도×라벨,-110.044,575.3222
2019,현금전환주기_CCC_ratio,연도×라벨,-28.7286,6.6863
2019,영업CF_유동부채_diff,연도×라벨,-137.3437,44.4991
2019,영업CF_유동부채_ratio,연도×라벨,-9.4456,4.3844
2019,영업CF_총부채_diff,연도×라벨,-90.1667,38.1898
2019,영업CF_총부채_ratio,연도×라벨,-11.1978,6.1663
2019,FCF_총자산_diff,연도×라벨,-53.0765,43.1505
2019,FCF_총자산_ratio,연도×라벨,-234.8083,291.0516
2019,매출액증가율_diff,연도×라벨,-83.1427,151.8272
2019,매출액증가율_ratio,연도×라벨,-10.8236,22.5911
2019,영업이익증가율_diff,연도×라벨,-212.2587,919.6509
2019,영업이익증가율_ratio,연도×라벨,-134.1945,32.2034
2019,순이익증가율_diff,연도×라벨,-312.1865,236.4256
2019,순이익증가율_ratio,연도×라벨,-20.7411,29.7078
2019,EBITDA증가율_diff,연도×라벨,-166.1676,610.3087
2019,EBITDA증가율_ratio,연도×라벨,-4.0625,19.5939
2019,총자산증가율_diff,연도×라벨,-59.6085,119.5275
2019,총자산증가율_ratio,연도×라벨,-3.4213,9.8656
2019,유형자산증가율_diff,연도×라벨,-89.3185,1030.2665
2019,유형자산증가율_ratio,연도×라벨,-13.1533,164.2549
2019,자기자본증가율_diff,연도×라벨,-84.664,232.3876
2019,자기자본증가율_ratio,연도×라벨,-14.8312,44.4539
2019,부채증가율_diff,연도×라벨,-79.1216,126.8836
2019,부채증가율_ratio,연도×라벨,-3.0983,7.5722
2019,영업현금흐름증가율_diff,연도×라벨,-641.6743,990.7699
2019,영업현금흐름증가율_ratio,연도×라벨,-6.8604,13.1367
2019,FCF증가율_diff,연도×라벨,-974.7953,806.5002
2019,FCF증가율_ratio,연도×라벨,-95.296,117.3904
2019,ROA변화_diff,연도×라벨,-30.9953,18.9633
2019,ROA변화_ratio,연도×라벨,-66.0638,110.6149
2019,영업이익률변화_diff,연도×라벨,-41.8681,28.1538
2019,영업이익률변화_ratio,연도×라벨,-36.4299,56.6628
2019,부채비율변화_diff,연도×라벨,-1154.876,831.2917
2019,부채비율변화_ratio,연도×라벨,-38.5284,29.4529
2019,유동비율변화_diff,연도×라벨,-908.0687,1285.0826
2019,유동비율변화_ratio,연도×라벨,-158.4417,226.6391
2019,업력_diff,연도×라벨,-32.7,10.25
2019,업력_ratio,연도×라벨,0.1763,1.2582
2019,매출액영업이익률_diff_industry,연도×라벨,-73.9315,9.3192
2019,매출액영업이익률_ratio_industry,연도×라벨,-29.1761,4.8038
2019,EBIT대매출액_diff_industry,연도×라벨,-74.2415,9.0092
2019,EBIT대매출액_ratio_industry,연도×라벨,-25.8991,4.2642
2019,EBITDA대매출액_diff_industry,연도×라벨,-68.5225,40.6879
2019,EBITDA대매출액_ratio_industry,연도×라벨,-16.0031,11.0963
2019,매출원가대매출액_diff_industry,연도×라벨,-80.47,18.9788
2019,매출원가대매출액_ratio_industry,연도×라벨,0.0,1.2358
2019,매출액순이익률_diff_industry,연도×라벨,-88.5733,58.563
2019,매출액순이익률_ratio_industry,연도×라벨,-56.8911,39.2765
2019,사내유보율_diff_industry,연도×라벨,-1500.9355,28044.7725
2019,사내유보율_ratio_industry,연도×라벨,-14.6039,292.556
2019,금융비용대매출액_diff_industry,연도×라벨,-0.5777,29.7965
2019,금융비용대매출액_ratio_industry,연도×라벨,0.0372,50.6609
2019,자기자본비율_diff_industry,연도×라벨,-69.5941,46.4831
2019,자기자본비율_ratio_industry,연도×라벨,-0.586,2.0593
2019,부채비율_diff_industry,연도×라벨,-117.2253,4948.9276
2019,부채비율_ratio_industry,연도×라벨,0.0834,39.6968
2019,유동비율_diff_industry,연도×라벨,-128.2208,4846.3532
2019,유동비율_ratio_industry,연도×라벨,0.063,36.4162
2019,당좌비율_diff_industry,연도×라벨,-98.1057,4820.0475
2019,당좌비율_ratio_industry,연도×라벨,0.0369,48.3203
2019,현금비율_diff_industry,연도×라벨,-21.8488,350.1182
2019,현금비율_ratio_industry,연도×라벨,0.0005,17.0164
2019,순운전자본대총자본_diff_industry,연도×라벨,-83.0124,70.2175
2019,순운전자본대총자본_ratio_industry,연도×라벨,-4.8708,5.9659
2019,비유동비율_diff_industry,연도×라벨,-104.7146,2236.2228
2019,비유동비율_ratio_industry,연도×라벨,0.0321,21.6694
2019,비유동장기적합률_diff_industry,연도×라벨,-74.4204,441.9167
2019,비유동장기적합률_ratio_industry,연도×라벨,0.0341,6.7355
2019,차입금의존도_diff_industry,연도×라벨,-25.65,71.6521
2019,차입금의존도_ratio_industry,연도×라벨,0.0,3.7935
2019,총자산회전율_diff_industry,연도×라벨,-1.6175,4.1137
2019,총자산회전율_ratio_industry,연도×라벨,0.0016,3.5393
2019,자기자본회전율_diff_industry,연도×라벨,-3.6032,74.6899
2019,자기자본회전율_ratio_industry,연도×라벨,0.0019,21.6897
2019,비유동자산회전율_diff_industry,연도×라벨,-3.4632,121.5037
2019,비유동자산회전율_ratio_industry,연도×라벨,0.002,36.0155
2019,유형자산회전율_diff_industry,연도×라벨,-6.2671,677.7381
2019,유형자산회전율_ratio_industry,연도×라벨,0.0052,108.5775
2019,재고자산회전율_diff_industry,연도×라벨,-11.8601,608.2058
2019,재고자산회전율_ratio_industry,연도×라벨,0.0067,51.9385
2019,매출채권회전율_diff_industry,연도×라벨,-7.9076,771.9883
2019,매출채권회전율_ratio_industry,연도×라벨,0.1105,87.8378
2019,매입채무회전율_diff_industry,연도×라벨,-11.695,210.2775
2019,매입채무회전율_ratio_industry,연도×라벨,0.0156,18.7001
2019,총자산증가율_diff_industry,연도×라벨,-55.2562,123.8797
2019,총자산증가율_ratio_industry,연도×라벨,-5.0522,14.5684
2019,유형자산증가율_diff_industry,연도×라벨,-101.0678,1018.5173
2019,유형자산증가율_ratio_industry,연도×라벨,-4.5962,57.3963
2019,자기자본증가율_diff_industry,연도×라벨,-84.1661,232.8855
2019,자기자본증가율_ratio_industry,연도×라벨,-16.3538,49.0176
2019,매출액증가율_diff_industry,연도×라벨,-79.0608,155.9091
2019,매출액증가율_ratio_industry,연도×라벨,-25.8003,53.8506
2020,부채비율,연도×라벨,24.7718,5397.1133
2020,총부채비율,연도×라벨,19.8496,144.5047
2020,장기부채비율,연도×라벨,0.0,1223.87
2020,장기부채의존도,연도×라벨,0.0,77.4771
2020,차입금의존도,연도×라벨,0.0,96.6928
2020,순차입금비율,연도×라벨,-49.3801,1850.4343
2020,금융부채비율,연도×라벨,0.0,2031.4139
2020,자기자본비율,연도×라벨,-44.4994,80.1504
2020,유보율,연도×라벨,-2499.3067,54413.0286
2020,자본잠식률,연도×라벨,-54959.4857,2022.1147
2020,유동비율,연도×라벨,7.3567,1529.7652
2020,당좌비율_추정,연도×라벨,4.3531,1529.7652
2020,현금비율,연도×라벨,0.0296,200.3316
2020,순운전자본비율,연도×라벨,-74.8958,86.938
2020,순운전자본회전율,연도×라벨,0.1733,72.2511
2020,금융비용부담률,연도×라벨,0.0216,26.8768
2020,비유동비율,연도×라벨,1.3616,1932.1214
2020,비유동장기적합률,연도×라벨,1.0825,504.7329
2020,유형자산비율,연도×라벨,0.0,94.7897
2020,유형자산부채비율,연도×라벨,0.0,224.1677
2020,ROA,연도×라벨,-50.9983,32.2612
2020,ROE,연도×라벨,-149.6169,110.9335
2020,ROIC,연도×라벨,-89.3959,5.5514
2020,총자본영업이익률,연도×라벨,-36.0455,2.9951
2020,매출총이익률,연도×라벨,0.0415,100.0
2020,영업이익률,연도×라벨,-88.8686,17.2082
2020,순이익률,연도×라벨,-121.7923,44.9208
2020,EBITDA마진,연도×라벨,-80.9108,43.8547
2020,영업현금흐름비율,연도×라벨,-93.4695,51.5908
2020,현금ROA,연도×라벨,-37.1143,41.3613
2020,현금ROE,연도×라벨,-219.6631,220.4736
2020,매출원가율,연도×라벨,0.0,99.8426
2020,판관비율,연도×라벨,2.0214,133.4109
2020,감가상각비율,연도×라벨,0.0,20.5763
2020,총자산회전율,연도×라벨,0.0138,4.0025
2020,유동자산회전율,연도×라벨,0.0708,15.0385
2020,비유동자산회전율,연도×라벨,0.0268,185.3696
2020,유형자산회전율,연도×라벨,0.0563,1958.4428
2020,자기자본회전율,연도×라벨,0.0755,30.4253
2020,투하자본회전율,연도×라벨,0.0184,9.3232
2020,매출채권회전율,연도×라벨,1.1526,270.7791
2020,매출채권회수기간,연도×라벨,1.4168,324.2995
2020,재고자산회전율,연도×라벨,0.182,1299.7104
2020,재고자산보유기간,연도×라벨,0.4866,669.2134
2020,매입채무회전율,연도×라벨,0.0096,1675.5502
2020,매입채무지급기간,연도×라벨,0.2412,503.2848
2020,현금전환주기_CCC,연도×라벨,-125.7718,453.3099
2020,영업CF_유동부채,연도×라벨,-108.4935,81.3982
2020,영업CF_총부채,연도×라벨,-76.6953,67.4497
2020,FCF_총자산,연도×라벨,-52.3246,54.3886
2020,매출액증가율,연도×라벨,-79.3908,171.4513
2020,영업이익증가율,연도×라벨,-206.9569,306.4471
2020,순이익증가율,연도×라벨,-495.3658,99.636
2020,EBITDA증가율,연도×라벨,-146.9355,380.9878
2020,총자산증가율,연도×라벨,-51.4242,134.6319
2020,유형자산증가율,연도×라벨,-75.7713,391.3701
2020,자기자본증가율,연도×라벨,-84.0943,272.0679
2020,부채증가율,연도×라벨,-72.7702,113.9871
2020,영업현금흐름증가율,연도×라벨,-575.3464,808.3571
2020,FCF증가율,연도×라벨,-1932.604,584.2461
2020,ROA변화,연도×라벨,-33.9908,21.7576
2020,영업이익률변화,연도×라벨,-52.935,20.1513
2020,부채비율변화,연도×라벨,-1356.4842,1406.3489
2020,유동비율변화,연도×라벨,-792.5754,998.7493
2020,부채비율_diff,연도×라벨,-220.1259,5152.2156
2020,부채비율_ratio,연도×라벨,0.1012,22.0382
2020,총부채비율_diff,연도×라벨,-41.1311,83.524
2020,총부채비율_ratio,연도×라벨,0.3255,2.3697
2020,장기부채비율_diff,연도×라벨,-66.236,1157.634
2020,장기부채비율_ratio,연도×라벨,0.0,18.4774
2020,장기부채의존도_diff,연도×라벨,-23.6087,53.8684
2020,장기부채의존도_ratio,연도×라벨,0.0,3.2817
2020,차입금의존도_diff,연도×라벨,-28.0602,68.6325
2020,차입금의존도_ratio,연도×라벨,0.0,3.4459
2020,순차입금비율_diff,연도×라벨,-137.9234,1761.891
2020,순차입금비율_ratio,연도×라벨,-0.5577,20.8986
2020,금융부채비율_diff,연도×라벨,-105.888,1925.5259
2020,금융부채비율_ratio,연도×라벨,0.0,19.1846
2020,자기자본비율_diff,연도×라벨,-83.5187,41.1311
2020,자기자본비율_ratio,연도×라벨,-1.1404,2.0541
2020,유보율_diff,연도×라벨,-16011.7657,40900.5695
2020,유보율_ratio,연도×라벨,-0.185,4.0269
2020,자본잠식률_diff,연도×라벨,-31711.9564,25269.6439
2020,자본잠식률_ratio,연도×라벨,-0.087,2.3641
2020,유동비율_diff,연도×라벨,-88.8139,1433.5946
2020,유동비율_ratio,연도×라벨,0.0765,15.9068
2020,당좌비율_추정_diff,연도×라벨,-73.1246,1452.2876
2020,당좌비율_추정_ratio,연도×라벨,0.0562,19.7446
2020,현금비율_diff,연도×라벨,-15.3045,184.9974
2020,현금비율_ratio,연도×라벨,0.0019,13.0644
2020,순운전자본비율_diff,연도×라벨,-75.4294,86.4043
2020,순운전자본비율_ratio,연도×라벨,-140.3448,162.9103
2020,순운전자본회전율_diff,연도×라벨,-5.6608,66.4169
2020,순운전자본회전율_ratio,연도×라벨,0.0297,12.3841
2020,금융비용부담률_diff,연도×라벨,-1.4571,25.398
2020,금융비용부담률_ratio,연도×라벨,0.0146,18.1753
2020,비유동비율_diff,연도×라벨,-173.6335,1757.1262
2020,비유동비율_ratio,연도×라벨,0.0078,11.041
2020,비유동장기적합률_diff,연도×라벨,-102.3495,401.3009
2020,비유동장기적합률_ratio,연도×라벨,0.0105,4.8799
2020,유형자산비율_diff,연도×라벨,-34.165,60.6246
2020,유형자산비율_ratio,연도×라벨,0.0,2.7745
2020,유형자산부채비율_diff,연도×라벨,-60.4416,163.7261
2020,유형자산부채비율_ratio,연도×라벨,0.0,3.7088
2020,ROA_diff,연도×라벨,-51.422,31.8375
2020,ROA_ratio,연도×라벨,-120.3545,76.1356
2020,ROE_diff,연도×라벨,-151.8532,108.6972
2020,ROE_ratio,연도×라벨,-66.9043,49.6062
2020,ROIC_diff,연도×라벨,-91.2499,3.6973
2020,ROIC_ratio,연도×라벨,-48.2157,2.9941
2020,총자본영업이익률_diff,연도×라벨,-37.6569,1.3838
2020,총자본영업이익률_ratio,연도×라벨,-22.3702,1.8588
2020,매출총이익률_diff,연도×라벨,-28.7945,71.164
2020,매출총이익률_ratio,연도×라벨,0.0014,3.4679
2020,영업이익률_diff,연도×라벨,-92.3707,13.706
2020,영업이익률_ratio,연도×라벨,-25.3755,4.9136
2020,순이익률_diff,연도×라벨,-122.813,43.9001
2020,순이익률_ratio,연도×라벨,-119.3265,44.0113
2020,EBITDA마진_diff,연도×라벨,-90.2737,34.4919
2020,EBITDA마진_ratio,연도×라벨,-8.6417,4.6839
2020,영업현금흐름비율_diff,연도×라벨,-96.243,48.8173
2020,영업현금흐름비율_ratio,연도×라벨,-33.7008,18.6013
2020,현금ROA_diff,연도×라벨,-40.4246,38.051
2020,현금ROA_ratio,연도×라벨,-11.2118,12.4948
2020,현금ROE_diff,연도×라벨,-224.0054,216.1313
2020,현금ROE_ratio,연도×라벨,-50.5875,50.7742
2020,매출원가율_diff,연도×라벨,-71.164,28.6785
2020,매출원가율_ratio,연도×라벨,0.0,1.403
2020,판관비율_diff,연도×라벨,-23.3124,108.0771
2020,판관비율_ratio,연도×라벨,0.0798,5.2661
2020,감가상각비율_diff,연도×라벨,-5.8607,14.7156
2020,감가상각비율_ratio,연도×라벨,0.0,3.5109
