사업자등록번호,회사명,prob_2014,prob_2015,prob_2016,prob_2017,prob_2018,prob_2019,prob_2020,prob_2021,prob_2022,prob_2023,prob_2024,diff_2014_2015,diff_2015_2016,diff_2016_2017,diff_2017_2018,diff_2018_2019,diff_2019_2020,diff_2020_2021,diff_2021_2022,diff_2022_2023,diff_2023_2024,risk_score
2148141045,(주)오진양행,0.0001,0.0001,0.0002,0.0001,0.0001,0.0004,0.0002,0.0003,0.1207,0.2045,0.7099,0.0,0.0001,-0.0001,0.0,0.0003,-0.0002,0.0001,0.1204,0.0838,0.5054,88.81
1208166488,(주)아베스포츠,0.5665,0.0828,0.0332,0.0014,0.0023,0.0028,0.0012,0.0054,0.0083,0.2261,0.7332,-0.4837,-0.0496,-0.0318,0.0009,0.0005,-0.0016,0.0042,0.0029,0.2178,0.5071,88.78
1048605825,(주)피피앤와이인터내셔날,0.0083,0.0037,0.0022,0.0009,0.0019,0.1076,0.0031,0.0039,0.0059,0.2642,0.74,-0.0046,-0.0015,-0.0013,0.001,0.1057,-0.1045,0.0008,0.002,0.2583,0.4758,88.76
1198666372,주식회사나비엠알오,,,,,,0.0006,0.0001,0.0007,0.0002,0.2992,0.8897,,,,,,-0.0005,0.0006,-0.0005,0.299,0.5905,88.75
1168135991,(주)대동스틸,0.2819,0.1583,0.0004,0.0002,0.0303,0.1517,0.0081,0.0003,0.5083,0.8367,0.8636,-0.1236,-0.1579,-0.0002,0.0301,0.1214,-0.1436,-0.0078,0.508,0.3284,0.0269,88.74
1048621543,톰포드리테일코리아,,,,,,,,0.0042,0.0047,0.7837,0.8605,,,,,,,,0.0005,0.779,0.0768,88.61
2018635431,주식회사명연에너지,,,,,,0.0025,0.0073,0.0678,0.1755,0.2812,0.7144,,,,,,0.0048,0.0605,0.1077,0.1057,0.4332,88.6
1198121778,에프에이코리아(주),,,0.0007,0.0004,0.001,0.0013,0.0004,0.0011,0.0013,0.0934,0.7569,,,-0.0003,0.0006,0.0003,-0.0009,0.0007,0.0002,0.0921,0.6635,88.47
2118719532,주식회사유로세라믹,0.0434,0.0008,0.0003,0.0003,0.0003,0.0008,0.0228,0.0802,0.397,0.6608,0.7723,-0.0426,-0.0005,0.0,0.0,0.0005,0.022,0.0574,0.3168,0.2638,0.1115,88.46
1148620463,(주)한국리모텍,0.0006,0.0002,0.0001,0.0006,0.0001,0.0009,0.2081,0.0009,0.6129,0.7566,0.8248,-0.0004,-0.0001,0.0005,-0.0005,0.0008,0.2072,-0.2072,0.612,0.1437,0.0682,88.44
