사업자등록번호,회사명,연도,생애주기_최종,부실라벨_ICR3년,생애주기점수,Porter5F,산업충격민감도,기업충격민감도,부실확률,부실확률변화,최종합산스코어,등급_5단계
1018148121,국제갤러리주식회사,2021,성장기,0,9.5,50.36,56.61,45.76,0.39,49.17,15.0,매우 안정
1018148121,국제갤러리주식회사,2022,성숙기,0,0.0,91.71,62.13,,0.14,48.88,,매우 안정
1018148121,국제갤러리주식회사,2023,성장기,0,26.3,97.78,62.21,45.24,0.24,49.11,21.2,매우 안정
1018148121,국제갤러리주식회사,2024,도입기,0,100.0,100.0,66.4,52.33,0.54,50.58,37.1,안정
1018149343,씨비알이코리아(주),2015,성장기,0,0.0,0.0,0.0,50.0,5.72,35.51,7.4,매우 안정
1018149343,씨비알이코리아(주),2016,조정기,0,33.6,25.83,84.08,51.82,0.22,44.75,21.4,매우 안정
1018149343,씨비알이코리아(주),2017,성숙기,0,0.0,39.31,83.37,42.46,0.19,46.86,14.9,매우 안정
1018149343,씨비알이코리아(주),2018,성장기,0,10.1,80.26,88.75,58.09,0.05,48.03,20.2,매우 안정
1018149343,씨비알이코리아(주),2019,성숙기,0,0.0,82.08,100.0,55.74,0.07,47.07,19.3,매우 안정
1018149343,씨비알이코리아(주),2020,성장기,0,11.7,75.74,69.2,60.54,0.08,48.17,18.5,매우 안정
1018149343,씨비알이코리아(주),2021,성숙기,0,0.0,50.36,56.61,43.99,0.55,49.38,13.2,매우 안정
1018149343,씨비알이코리아(주),2022,조정기,0,27.1,91.71,62.13,44.43,0.15,48.8,21.0,매우 안정
1018149343,씨비알이코리아(주),2023,성장기,0,26.3,97.78,62.21,41.47,0.05,49.01,20.9,매우 안정
1018149343,씨비알이코리아(주),2024,도입기,0,100.0,100.0,66.4,48.14,6.02,53.62,40.0,중립
1018150419,주식회사엠티홀딩스,2015,성숙기,0,10.5,0.0,0.0,51.02,0.1,47.74,7.1,매우 안정
1018150419,주식회사엠티홀딩스,2016,조정기,0,33.6,25.83,84.08,50.57,0.09,47.86,21.4,매우 안정
1018150419,주식회사엠티홀딩스,2017,조정기,0,29.1,39.31,83.37,39.24,0.19,46.93,20.5,매우 안정
1018150419,주식회사엠티홀딩스,2018,조정기,0,33.8,80.26,88.75,51.77,0.13,48.07,24.7,매우 안정
1018150419,주식회사엠티홀딩스,2019,조정기,0,28.7,82.08,100.0,49.63,0.15,47.07,24.8,매우 안정
1018150419,주식회사엠티홀딩스,2020,성숙기,0,0.0,75.74,69.2,57.97,0.06,48.12,16.0,매우 안정
1018150419,주식회사엠티홀딩스,2021,성숙기,0,0.0,50.36,56.61,40.5,0.08,49.15,12.7,매우 안정
