사업자등록번호,회사명,연도,생애주기_최종,부실라벨_ICR3년,생애주기점수,Porter5F,산업충격민감도,기업충격민감도,부실확률,부실확률변화,최종합산스코어,등급_5단계
1358148712,석천씨씨주식회사,2019,성숙기,0,0.0,35.6,34.22,67.85,0.14,22.25,9.8,매우 안정
1358148712,석천씨씨주식회사,2020,성숙기,0,0.0,100.0,48.55,57.96,0.01,28.88,14.2,매우 안정
1358163483,주식회사지에이코리아,2015,조정기,0,43.2,44.21,0.0,55.62,0.27,31.04,15.3,매우 안정
1358163483,주식회사지에이코리아,2016,성장기,0,21.6,36.53,29.42,,3.21,29.57,,매우 안정
1358163483,주식회사지에이코리아,2017,성장기,0,26.0,44.03,29.75,71.34,7.47,36.88,19.9,매우 안정
1358163483,주식회사지에이코리아,2018,성장기,0,23.8,40.53,25.98,,0.17,15.35,,매우 안정
1358163483,주식회사지에이코리아,2019,성장기,0,23.2,35.6,34.22,59.24,0.59,22.5,14.3,매우 안정
1358163483,주식회사지에이코리아,2020,도입기,0,100.0,100.0,48.55,61.87,11.25,37.23,41.0,중립
1358163483,주식회사지에이코리아,2021,성숙기,0,0.0,32.56,100.0,38.11,9.92,23.29,20.2,매우 안정
1358163483,주식회사지에이코리아,2022,쇠퇴기,1,67.5,0.0,90.36,51.7,26.28,45.95,41.9,중립
1358186735,(주)제이에스리미티드,2015,성숙기,0,0.0,44.21,0.0,41.18,1.14,31.57,6.5,매우 안정
1358186735,(주)제이에스리미티드,2016,조정기,0,36.1,36.53,29.42,50.33,0.37,26.59,16.0,매우 안정
1358186735,(주)제이에스리미티드,2017,도입기,0,100.0,44.03,29.75,77.18,1.72,34.86,31.7,안정
1358186735,(주)제이에스리미티드,2018,성장기,0,23.8,40.53,25.98,69.19,0.15,19.98,13.9,매우 안정
1358186735,(주)제이에스리미티드,2019,성숙기,0,0.0,35.6,34.22,23.86,0.69,22.6,7.9,매우 안정
1358186735,(주)제이에스리미티드,2020,조정기,0,36.1,100.0,48.55,51.49,0.12,28.54,21.1,매우 안정
