부실확률_w,Porter5F_w,생애주기점수_w,산업충격민감도_w,기업충격민감도_w,부실확률변화_w,가중치합,spearman_rho,p_value
0.5,0.2,0.05,0.15,0.05,0.05,1.0,0.127136,0.088098299
0.5,0.05,0.05,0.15,0.2,0.05,1.0,0.126997,0.088448058
0.5,0.1,0.05,0.1,0.1,0.15,1.0,0.126922,0.088637486
0.5,0.15,0.05,0.15,0.1,0.05,1.0,0.1269,0.088694849
0.5,0.1,0.05,0.1,0.05,0.2,1.0,0.125864,0.091350131
0.5,0.25,0.05,0.05,0.05,0.1,1.0,0.125319,0.092772744
0.5,0.15,0.05,0.15,0.05,0.1,1.0,0.124482,0.094993219
0.5,0.05,0.05,0.2,0.05,0.15,1.0,0.12432,0.095425247
0.5,0.05,0.05,0.2,0.15,0.05,1.0,0.121876,0.102173233
0.55,0.05,0.05,0.25,0.05,0.05,1.0,0.12156,0.103072426
0.5,0.3,0.05,0.05,0.05,0.05,1.0,0.121411,0.103498162
0.5,0.05,0.05,0.25,0.1,0.05,1.0,0.119507,0.109065417
0.5,0.15,0.05,0.2,0.05,0.05,1.0,0.119255,0.109817948
0.5,0.05,0.05,0.25,0.05,0.1,1.0,0.116021,0.119863152
0.5,0.05,0.05,0.3,0.05,0.05,1.0,0.111319,0.135721905
