부실확률_w,Porter5F_w,생애주기점수_w,산업충격민감도_w,기업충격민감도_w,부실확률변화_w,가중치합,spearman_rho,p_value
0.5,0.2,0.1,0.05,0.05,0.1,1.0,0.030389,0.907828115
0.5,0.25,0.05,0.05,0.05,0.1,1.0,0.030389,0.907828115
0.55,0.1,0.05,0.05,0.05,0.2,1.0,0.030389,0.907828115
0.6,0.05,0.05,0.05,0.1,0.15,1.0,-0.029068,0.911820596
0.65,0.05,0.05,0.05,0.15,0.05,1.0,-0.026425,0.919811454
0.65,0.05,0.05,0.05,0.1,0.1,1.0,-0.025104,0.923809652
0.5,0.05,0.3,0.05,0.05,0.05,1.0,-0.02114,0.935814236
0.5,0.15,0.05,0.1,0.15,0.05,1.0,0.018498,0.943824715
0.5,0.15,0.15,0.05,0.1,0.05,1.0,-0.018498,0.943824715
0.5,0.2,0.05,0.05,0.15,0.05,1.0,-0.018498,0.943824715
0.5,0.25,0.05,0.05,0.1,0.05,1.0,-0.018498,0.943824715
0.6,0.05,0.15,0.05,0.05,0.1,1.0,-0.018498,0.943824715
0.55,0.25,0.05,0.05,0.05,0.05,1.0,-0.017176,0.94783191
0.6,0.1,0.15,0.05,0.05,0.05,1.0,-0.017176,0.94783191
0.6,0.15,0.05,0.05,0.1,0.05,1.0,-0.017176,0.94783191
0.65,0.15,0.05,0.05,0.05,0.05,1.0,-0.017176,0.94783191
0.65,0.1,0.05,0.05,0.05,0.1,1.0,0.015855,0.951840288
0.55,0.05,0.05,0.05,0.1,0.2,1.0,-0.014534,0.955849757
0.5,0.05,0.15,0.05,0.1,0.15,1.0,0.013213,0.959860228
0.55,0.05,0.05,0.05,0.15,0.15,1.0,-0.011891,0.96387161
0.65,0.05,0.1,0.05,0.1,0.05,1.0,-0.011891,0.96387161
0.5,0.05,0.05,0.1,0.25,0.05,1.0,0.006606,0.979924421
0.6,0.05,0.05,0.05,0.15,0.1,1.0,0.005285,0.98393899
0.55,0.05,0.25,0.05,0.05,0.05,1.0,-0.003964,0.987953923
0.5,0.3,0.05,0.05,0.05,0.05,1.0,-0.002643,0.99196913
0.6,0.05,0.2,0.05,0.05,0.05,1.0,-0.002643,0.99196913
0.5,0.2,0.1,0.05,0.1,0.05,1.0,-0.001321,0.99598452
0.5,0.2,0.15,0.05,0.05,0.05,1.0,-0.001321,0.99598452
0.5,0.25,0.1,0.05,0.05,0.05,1.0,-0.001321,0.99598452
0.55,0.15,0.1,0.05,0.1,0.05,1.0,-0.001321,0.99598452
0.55,0.2,0.05,0.05,0.1,0.05,1.0,-0.001321,0.99598452
0.55,0.2,0.1,0.05,0.05,0.05,1.0,-0.001321,0.99598452
0.6,0.05,0.15,0.05,0.1,0.05,1.0,0.001321,0.99598452
0.65,0.1,0.1,0.05,0.05,0.05,1.0,-0.001321,0.99598452
0.55,0.05,0.1,0.05,0.1,0.15,1.0,0.0,1.0
