사업자등록번호,회사명,prob_2014,prob_2015,prob_2016,prob_2017,prob_2018,prob_2019,prob_2020,prob_2021,prob_2022,prob_2023,prob_2024,diff_2014_2015,diff_2015_2016,diff_2016_2017,diff_2017_2018,diff_2018_2019,diff_2019_2020,diff_2020_2021,diff_2021_2022,diff_2022_2023,diff_2023_2024,risk_score
2648102601,한국회가내스주식회사,0.0032,0.0003,0.0015,0.0002,0.0005,0.0003,0.0016,0.0182,0.0017,0.0039,0.0341,-0.0029,0.0012,-0.0013,0.0003,-0.0002,0.0013,0.0166,-0.0165,0.0022,0.0302,76.23
1078131725,예림금속주식회사,0.0148,0.0006,0.0007,0.0002,0.0007,0.0003,0.0003,0.0004,0.0002,0.0006,0.0239,-0.0142,0.0001,-0.0005,0.0005,-0.0004,0.0,0.0001,-0.0002,0.0004,0.0233,76.08
5148128277,대홍코스텍(주),0.0006,0.0006,0.0023,0.0009,0.0015,0.0284,0.0277,0.0034,0.0365,0.0015,0.0635,0.0,0.0017,-0.0014,0.0006,0.0269,-0.0007,-0.0243,0.0331,-0.035,0.062,75.88
1378102221,한스머티리얼즈(주),0.0006,0.0007,0.0038,0.0004,0.0003,0.0007,0.0034,0.0023,0.0003,0.0004,0.0417,0.0001,0.0031,-0.0034,-0.0001,0.0004,0.0027,-0.0011,-0.002,0.0001,0.0413,75.83
2168700251,두원기업주식회사,,,,,,,0.0064,0.0601,0.0006,0.0015,0.0338,0.0,0.0,0.0,0.0,0.0,0.0,0.0537,-0.0595,0.0009,0.0323,75.28
6098184470,한국철강(주),0.001,0.0002,0.0007,0.0014,0.0001,0.0006,0.0018,0.0002,0.0001,0.0003,0.0199,-0.0008,0.0005,0.0007,-0.0013,0.0005,0.0012,-0.0016,-0.0001,0.0002,0.0196,74.94
1348117889,(주)아이엔스틸인더스트리,0.0001,0.0096,0.0018,0.0004,0.0001,0.0003,0.0009,0.0009,0.0009,0.0087,0.0106,0.0095,-0.0078,-0.0014,-0.0003,0.0002,0.0006,0.0,0.0,0.0078,0.0019,74.76
6038115470,중앙후렌지공업(주),0.0001,0.004,0.0099,0.0445,0.0004,0.0002,0.0005,0.0004,0.0001,0.0005,0.0183,0.0039,0.0059,0.0346,-0.0441,-0.0002,0.0003,-0.0001,-0.0003,0.0004,0.0178,74.6
6208133833,린노알미늄(주),0.0006,0.0006,0.0053,0.0232,0.0014,0.001,0.0629,0.001,0.0011,0.0003,0.0426,0.0,0.0047,0.0179,-0.0218,-0.0004,0.0619,-0.0619,0.0001,-0.0008,0.0423,74.55
8648701501,디에이치스틸(주),,,,,,,0.0011,0.0009,0.0361,0.0014,0.0437,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002,0.0352,-0.0347,0.0423,74.53
