사업자등록번호,회사명,연도,생애주기_최종,부실라벨_ICR3년,Porter5F,생애주기점수,산업충격민감도,기업충격민감도,부실확률,부실확률변화
1028120878,주식회사샤프에비에이션케이,2016,성장기,0,31.46,1.3,67.6,43.7,59.45,58.71
1028120878,주식회사샤프에비에이션케이,2017,성장기,0,40.45,7.4,66.03,37.31,46.43,37.84
1028120878,주식회사샤프에비에이션케이,2018,성장기,0,19.66,9.2,69.34,52.73,18.27,32.09
1028120878,주식회사샤프에비에이션케이,2019,성장기,0,15.23,16.6,66.61,54.39,55.39,74.37
1028120878,주식회사샤프에비에이션케이,2020,성장기,0,100.0,20.2,74.91,37.25,8.71,12.04
1028120878,주식회사샤프에비에이션케이,2021,성숙기,0,1.54,0.0,83.19,58.62,12.24,51.9
1028120878,주식회사샤프에비에이션케이,2022,성숙기,0,0.0,0.0,96.82,42.85,7.56,38.13
1028120878,주식회사샤프에비에이션케이,2023,성숙기,0,51.87,0.0,97.48,38.89,5.38,41.42
1028120878,주식회사샤프에비에이션케이,2024,성숙기,0,9.31,0.0,100.0,41.4,4.56,47.05
1028121052,선진로지스틱스주식회사,2015,성숙기,0,39.34,2.5,0.0,36.66,2.82,43.77
1028121052,선진로지스틱스주식회사,2016,쇠퇴기,0,31.46,100.0,67.6,42.64,12.78,49.76
1028121052,선진로지스틱스주식회사,2017,성숙기,0,40.45,0.0,66.03,35.69,3.18,40.07
1028121052,선진로지스틱스주식회사,2018,성장기,0,19.66,9.2,69.34,51.77,1.34,48.34
1028121052,선진로지스틱스주식회사,2019,성숙기,0,15.23,0.0,66.61,52.0,1.13,48.83
1028121052,선진로지스틱스주식회사,2020,성장기,0,100.0,20.2,74.91,39.68,4.79,44.0
1028121052,선진로지스틱스주식회사,2021,성장기,0,1.54,31.3,83.19,56.81,3.28,48.75
1028121052,선진로지스틱스주식회사,2022,성장기,0,0.0,30.6,96.82,41.42,6.38,43.17
1028121052,선진로지스틱스주식회사,2023,성숙기,0,51.87,0.0,97.48,38.03,0.49,39.16
1028121052,선진로지스틱스주식회사,2024,성숙기,0,9.31,0.0,100.0,41.35,47.62,85.85
1028122920,신성해운(주),2015,조정기,0,39.34,23.7,0.0,48.19,26.72,39.77
1028122920,신성해운(주),2016,조정기,0,31.46,22.8,67.6,42.4,20.96,39.79
1028122920,신성해운(주),2017,조정기,0,40.45,19.2,66.03,35.98,20.58,45.6
1028122920,신성해운(주),2018,조정기,0,19.66,18.1,69.34,52.72,10.26,43.08
1028122920,신성해운(주),2019,조정기,0,15.23,19.4,66.61,53.42,8.1,47.67
1028122920,신성해운(주),2020,도입기,0,100.0,100.0,74.91,32.71,83.54,88.28
1028122920,신성해운(주),2021,성장기,0,1.54,31.3,83.19,55.01,42.78,24.29
1028122920,신성해운(주),2022,성장기,0,0.0,30.6,96.82,49.46,22.2,27.74
1028122920,신성해운(주),2023,성장기,0,51.87,37.7,97.48,43.3,23.39,43.66
1028122920,신성해운(주),2024,쇠퇴기,0,9.31,69.3,100.0,45.26,52.35,70.56
1028123012,롯데글로벌로지스(주),2015,성숙기,0,39.34,2.5,0.0,60.07,11.41,42.33
1028123012,롯데글로벌로지스(주),2016,성장기,0,31.46,1.3,67.6,39.98,53.39,70.54
1028123012,롯데글로벌로지스(주),2017,성장기,0,40.45,7.4,66.03,32.39,64.7,52.54
1028123012,롯데글로벌로지스(주),2018,성장기,0,19.66,9.2,69.34,48.13,61.53,47.1
1028123012,롯데글로벌로지스(주),2019,조정기,1,15.23,19.4,66.61,50.18,60.7,49.51
1028126284,한국머스크(주),2015,조정기,0,39.34,23.7,0.0,47.68,35.82,43.2
1028126284,한국머스크(주),2016,조정기,0,31.46,22.8,67.6,42.56,36.82,44.24
1028126284,한국머스크(주),2017,성숙기,0,40.45,0.0,66.03,35.81,43.6,49.86
1028126284,한국머스크(주),2018,조정기,0,19.66,18.1,69.34,51.52,40.4,47.23
1028126284,한국머스크(주),2019,쇠퇴기,0,15.23,95.6,66.61,52.0,39.91,49.36
1028126284,한국머스크(주),2020,도입기,0,100.0,100.0,74.91,34.04,47.54,45.86
1028126284,한국머스크(주),2021,조정기,0,1.54,19.8,83.19,52.73,15.19,29.52
1028126284,한국머스크(주),2022,성장기,0,0.0,30.6,96.82,38.74,34.01,53.15
1028126284,한국머스크(주),2023,쇠퇴기,0,51.87,75.4,97.48,36.12,21.05,35.25
1028126284,한국머스크(주),2024,성숙기,0,9.31,0.0,100.0,39.53,8.58,37.22
1028126630,선진에스씨엠(주),2015,성숙기,0,39.34,2.5,0.0,49.63,2.3,44.86
1028126630,선진에스씨엠(주),2016,도입기,0,31.46,61.4,67.6,46.19,14.62,51.28
1028126630,선진에스씨엠(주),2017,성장기,0,40.45,7.4,66.03,41.36,3.47,39.13
1028126630,선진에스씨엠(주),2018,성숙기,0,19.66,0.0,69.34,59.33,1.3,48.14
1028126630,선진에스씨엠(주),2019,성숙기,0,15.23,0.0,66.61,55.18,2.04,49.47
1028126630,선진에스씨엠(주),2020,성숙기,0,100.0,0.0,74.91,31.14,1.44,41.35
1028126630,선진에스씨엠(주),2021,성장기,0,1.54,31.3,83.19,51.3,5.09,51.98
1028126630,선진에스씨엠(주),2022,성장기,0,0.0,30.6,96.82,34.39,12.08,45.64
1028126630,선진에스씨엠(주),2023,성숙기,0,51.87,0.0,97.48,33.03,2.36,36.92
1028126630,선진에스씨엠(주),2024,성숙기,0,9.31,0.0,100.0,37.71,2.93,48.26
1028133387,에스더블유해운(주),2015,도입기,0,39.34,52.5,0.0,56.77,96.71,84.24
1028133387,에스더블유해운(주),2016,성숙기,0,31.46,0.0,67.6,40.06,65.28,23.76
1028133387,에스더블유해운(주),2017,성장기,0,40.45,7.4,66.03,32.73,63.02,44.31
1028133387,에스더블유해운(주),2018,조정기,0,19.66,18.1,69.34,51.87,58.11,46.05
1028133387,에스더블유해운(주),2019,성숙기,0,15.23,0.0,66.61,46.38,77.12,62.86
1028133387,에스더블유해운(주),2020,성장기,0,100.0,20.2,74.91,35.27,16.06,2.81
