사업자등록번호,회사명,연도,생애주기_최종,부실라벨_ICR3년,Porter5F,생애주기점수,산업충격민감도,기업충격민감도,부실확률,부실확률변화
1058806651,그린에코사이클주식회사,2020,성숙기,0,100.0,0.0,87.2,81.25,0.73,16.39
1058806651,그린에코사이클주식회사,2021,성장기,0,60.1,22.2,93.3,31.4,12.1,23.05
1058806651,그린에코사이클주식회사,2022,도입기,1,0.0,56.5,97.61,45.12,48.64,51.54
1058807174,노을그린에너지주식회사,2017,성장기,0,69.01,0.0,53.96,60.77,0.02,24.03
1058807174,노을그린에너지주식회사,2018,성숙기,0,45.71,3.3,59.52,60.57,0.05,25.31
1058807174,노을그린에너지주식회사,2019,성숙기,0,70.0,0.0,64.49,64.56,5.12,8.59
1058807174,노을그린에너지주식회사,2020,성숙기,0,100.0,0.0,87.2,86.97,14.98,24.44
1058807174,노을그린에너지주식회사,2021,조정기,1,60.1,30.2,93.3,42.17,87.77,80.4
1068146657,참빛도시가스공업주식회사,2015,성숙기,0,89.44,8.0,0.0,47.52,4.61,20.11
1068146657,참빛도시가스공업주식회사,2016,성숙기,0,67.33,3.7,54.88,46.84,0.08,17.85
1068146657,참빛도시가스공업주식회사,2017,성숙기,0,69.01,9.9,53.96,61.03,0.05,24.0
1068146657,참빛도시가스공업주식회사,2018,성숙기,0,45.71,3.3,59.52,61.01,0.12,25.34
1068146657,참빛도시가스공업주식회사,2019,조정기,0,70.0,34.0,64.49,62.33,0.05,3.61
1068146657,참빛도시가스공업주식회사,2020,조정기,0,100.0,16.3,87.2,80.16,0.08,15.84
1068146657,참빛도시가스공업주식회사,2021,성숙기,0,60.1,0.0,93.3,36.72,0.04,12.34
1068146657,참빛도시가스공업주식회사,2022,성장기,0,0.0,15.4,97.61,46.19,0.05,20.85
1068146657,참빛도시가스공업주식회사,2023,조정기,0,55.11,32.9,98.86,34.12,0.03,58.63
1068146657,참빛도시가스공업주식회사,2024,성장기,0,68.67,27.8,100.0,41.66,0.29,33.64
1078113673,선진기업(주),2019,도입기,0,70.0,50.2,64.49,64.56,0.02,3.67
1078113673,선진기업(주),2020,성장기,0,100.0,11.2,87.2,81.25,4.29,19.52
1078113673,선진기업(주),2021,성장기,0,60.1,22.2,93.3,37.74,0.82,9.01
