column,n_distress,n_normal,mean_distress,mean_normal,median_distress,median_normal,cohens_d,cles,direction,mw_stat,p_value_raw,p_value_fdr,significant_fdr,keep,remove_reason
매출채권회수기간_ratio,188,4463,0.370547,0.199587,0.172483,0.145613,0.5284,0.5558,distress_high,466315.0,0.009471162022753506,0.011275192884230364,1.0,1,
재고자산회전율_diff,188,4463,0.102788,0.157033,0.086541,0.087531,-0.1439,0.4461,normal_high,374289.0,0.012136418680772802,0.014311814482043399,1.0,1,
재고자산회전율_ratio,188,4463,0.05259,0.082578,0.005033,0.006953,-0.0695,0.4401,normal_high,369262.0,0.005321471790594289,0.006521411508081237,1.0,1,
재고자산보유기간_diff,188,4463,0.629867,0.310545,0.251225,0.208468,0.3738,0.5828,distress_high,488987.0,0.00011723862050448025,0.0001575787910006455,1.0,1,
재고자산보유기간_ratio,188,4463,0.344595,0.149719,0.115276,0.089981,0.3896,0.5837,distress_high,489723.0,9.915883705644522e-05,0.00013472668078321363,1.0,1,
매입채무회전율_diff,188,4463,0.187065,0.277382,0.102311,0.113364,-0.0344,0.4666,ambiguous,391509.0,0.12036136546829007,0.1337348505203223,0.0,0,FDR 비유의
매입채무회전율_ratio,188,4463,0.139338,0.196177,0.040481,0.051059,-0.0247,0.4662,ambiguous,391200.0,0.11632387878242918,0.13040793585474122,0.0,0,FDR 비유의
매입채무지급기간_diff,188,4463,0.372013,0.301397,0.259908,0.226827,0.0986,0.5643,distress_high,473449.0,0.002788317921031848,0.0034338890653101573,1.0,1,
매입채무지급기간_ratio,188,4463,0.339601,0.256018,0.202142,0.16748,0.0954,0.5657,distress_high,474627.0,0.002247019380690082,0.0027809645800619827,1.0,1,
현금전환주기_CCC_diff,188,4463,0.630579,0.35292,0.312161,0.273104,0.4571,0.5725,distress_high,480369.0,0.0007408866423183033,0.0009547508277297724,1.0,1,
현금전환주기_CCC_ratio,188,4463,0.468811,0.262028,0.232643,0.205613,0.4632,0.5709,distress_high,479034.0,0.0009669954532089819,0.0012397377605243357,1.0,1,
영업CF_유동부채_diff,188,4463,0.282105,0.430289,0.301679,0.37187,-0.6094,0.2539,normal_high,213063.0,2.4139650011419192e-30,1.3410916673010663e-29,1.0,1,
영업CF_유동부채_ratio,188,4463,0.297763,0.350292,0.307541,0.329756,-0.6281,0.2394,normal_high,200830.0,7.6895128017014575e-34,5.1956167579063904e-33,1.0,1,
영업CF_총부채_diff,188,4463,0.295446,0.457746,0.318198,0.389689,-0.6048,0.2505,normal_high,210208.0,3.8403663252813854e-31,2.52655679294828e-30,1.0,1,
영업CF_총부채_ratio,188,4463,0.54714,0.588852,0.555692,0.571491,-0.6201,0.2375,normal_high,199287.0,2.696083376582189e-34,1.9257738404158495e-33,1.0,1,
FCF_총자산_diff,188,4463,16.742361,0.51614,0.44687,0.520619,0.3615,0.3284,normal_high,275530.0,1.4177731711022365e-15,2.5871773195296287e-15,1.0,1,
FCF_총자산_ratio,188,4463,-5.457716,0.51217,0.511119,0.512674,-0.363,0.4762,ambiguous,399579.0,0.2688335791032028,0.28969135679224445,0.0,0,FDR 비유의
매출액증가율_diff,188,4463,0.324007,0.325443,0.28399,0.290454,-0.0023,0.476,ambiguous,399359.0,0.26357836771545273,0.2852579737180224,0.0,0,FDR 비유의
매출액증가율_ratio,188,4463,0.312376,0.322714,0.325472,0.32599,-0.0807,0.5029,ambiguous,421980.5,0.8915905003981075,0.8987807463690599,0.0,0,FDR 비유의
영업이익증가율_diff,188,4463,0.136795,0.275325,0.211212,0.214433,-0.1184,0.3997,normal_high,335333.0,2.9970839276065653e-06,4.596754490194118e-06,1.0,1,
