기준연도,사업자등록번호,회계년도,생애주기_최종,생애주기_점수,부실라벨_ICR3년
2015,1078197687,2015,쇠퇴기,100.0,0
2015,1078606221,2015,성장기,0.0,0
2015,1078610031,2015,성장기,0.0,0
2015,1078611840,2013,성숙기,3.2,1
2015,1078613891,2015,도입기,75.7,0
2015,1078614570,2015,성숙기,3.2,0
2015,1078616302,2015,성숙기,3.2,0
2015,1078616544,2015,성장기,0.0,0
2015,1078617408,2015,쇠퇴기,100.0,0
2015,1078618163,2015,성숙기,3.2,0
2015,1078622798,2014,쇠퇴기,100.0,0
2015,1078628166,2015,조정기,32.8,0
2015,1078646198,2015,성장기,0.0,0
2015,1078647824,2015,성장기,0.0,0
2015,1078653160,2015,성숙기,3.2,0
2015,1078654266,2014,성장기,0.0,0
2015,1078657147,2015,성숙기,3.2,0
2015,1078657899,2014,도입기,75.7,1
2015,1078660550,2015,도입기,75.7,0
2015,1078672226,2015,도입기,75.7,0
2015,1078689047,2015,도입기,75.7,0
2015,1078690262,2015,쇠퇴기,100.0,0
2015,1078691276,2012,성숙기,3.2,1
2015,1078692969,2012,쇠퇴기,100.0,1
2015,1078701830,2015,도입기,75.7,0
2015,1078702668,2012,쇠퇴기,100.0,0
2015,1078705078,2015,성숙기,3.2,0
2015,1078708487,2015,도입기,75.7,0
2015,1078716065,2015,도입기,75.7,0
2015,1078725185,2012,조정기,32.8,1
2015,1078725190,2015,성장기,0.0,0
2015,1078725415,2012,도입기,75.7,0
2015,1078732406,2013,쇠퇴기,100.0,1
2015,1078733759,2015,성숙기,3.2,0
2015,1078747383,2015,성숙기,3.2,0
2015,1078751965,2015,도입기,75.7,0
2015,1078752455,2015,쇠퇴기,100.0,0
2015,1078776194,2014,성장기,0.0,0
2015,1078781455,2014,성장기,0.0,1
2015,1078785091,2015,쇠퇴기,100.0,0
2015,1078792743,2015,성숙기,3.2,0
2015,1078793081,2015,쇠퇴기,100.0,0
2015,1078797904,2015,도입기,75.7,0
2015,1078827900,2015,도입기,75.7,0
2015,1088107999,2015,성숙기,3.2,0
2015,1088120764,2015,성장기,0.0,0
2015,1088121711,2015,성장기,0.0,0
2015,1088125658,2015,성숙기,3.2,0
