사업자등록번호,회사명,연도,생애주기_최종,부실라벨_ICR3년,생애주기점수,Porter5F,산업충격민감도,기업충격민감도,부실확률,부실확률변화,최종합산스코어,등급_5단계
1018693427,주식회사153로지스틱스,2023,성장기,0,37.7,51.87,97.48,34.13,0.14,43.53,23.8,매우 안정
1018693427,주식회사153로지스틱스,2024,도입기,0,100.0,9.31,100.0,38.18,0.08,47.66,34.8,안정
1028120878,주식회사샤프에비에이션케이,2015,성장기,0,0.0,39.34,0.0,47.58,1.43,46.04,7.4,매우 안정
1028120878,주식회사샤프에비에이션케이,2016,성장기,0,1.3,31.46,67.6,43.7,17.32,54.72,23.0,매우 안정
1028120878,주식회사샤프에비에이션케이,2017,성장기,0,7.4,40.45,66.03,37.31,7.69,30.79,17.7,매우 안정
1028120878,주식회사샤프에비에이션케이,2018,성장기,0,9.2,19.66,69.34,52.73,2.07,37.77,15.4,매우 안정
1028120878,주식회사샤프에비에이션케이,2019,성장기,0,16.6,15.23,66.61,54.39,2.58,42.29,17.0,매우 안정
1028120878,주식회사샤프에비에이션케이,2020,성장기,0,20.2,100.0,74.91,37.25,0.12,31.74,20.0,매우 안정
1028120878,주식회사샤프에비에이션케이,2021,성숙기,0,0.0,1.54,83.19,58.62,2.91,48.14,15.3,매우 안정
1028120878,주식회사샤프에비에이션케이,2022,성숙기,0,0.0,0.0,96.82,42.85,0.16,48.11,14.3,매우 안정
1028120878,주식회사샤프에비에이션케이,2023,성숙기,0,0.0,51.87,97.48,38.89,0.04,43.41,16.5,매우 안정
1028120878,주식회사샤프에비에이션케이,2024,성숙기,0,0.0,9.31,100.0,41.4,0.09,47.74,15.0,매우 안정
1028121052,선진로지스틱스주식회사,2015,성숙기,0,2.5,39.34,0.0,36.66,0.17,45.74,6.7,매우 안정
1028121052,선진로지스틱스주식회사,2016,쇠퇴기,0,100.0,31.46,67.6,42.64,0.12,45.67,32.8,안정
1028121052,선진로지스틱스주식회사,2017,성숙기,0,0.0,40.45,66.03,35.69,0.07,37.68,12.3,매우 안정
