회계년도,부실여부,컬럼,전체 행 수,이상치_행수_1%,이상치_비율_1%,이상치_행수_2%,이상치_비율_2%,이상치_행수_3%,이상치_비율_3%,이상치_행수_4%,이상치_비율_4%,이상치_행수_5%,이상치_비율_5%
2022,정상,순차입금비율,4009,80,2.0,120,2.99,160,3.99,200,4.99,402,10.03
2022,정상,금융부채비율,4009,40,1.0,40,1.0,40,1.0,40,1.0,201,5.01
2022,정상,자기자본비율,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,자본잠식률,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,유동비율,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,당좌비율_추정,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,현금비율,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,순운전자본비율,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,순운전자본회전율,4009,67,1.67,107,2.67,147,3.67,187,4.66,227,5.66
2022,정상,금융비용부담률,4009,39,0.97,39,0.97,121,3.02,161,4.02,201,5.01
2022,정상,비유동비율,4009,74,1.85,114,2.84,154,3.84,194,4.84,402,10.03
2022,정상,비유동장기적합률,4009,70,1.75,110,2.74,242,6.04,322,8.03,402,10.03
2022,정상,유형자산비율,4009,41,1.02,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,유형자산부채비율,4009,41,1.02,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,ROA,4009,71,1.77,111,2.77,151,3.77,191,4.76,231,5.76
2022,정상,ROE,4009,81,2.02,121,3.02,161,4.02,201,5.01,241,6.01
2022,정상,ROIC,4009,73,1.82,113,2.82,153,3.82,193,4.81,233,5.81
2022,정상,총자본영업이익률,4009,77,1.92,117,2.92,157,3.92,197,4.91,237,5.91
2022,정상,매출총이익률,4009,36,0.9,82,2.05,242,6.04,322,8.03,402,10.03
2022,정상,영업이익률,4009,71,1.77,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,순이익률,4009,78,1.95,118,2.94,242,6.04,322,8.03,402,10.03
2022,정상,EBITDA마진,4009,74,1.85,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,영업현금흐름비율,4009,82,2.05,126,3.14,242,6.04,322,8.03,402,10.03
2022,정상,현금ROA,4009,82,2.05,152,3.79,192,4.79,232,5.79,272,6.78
2022,정상,현금ROE,4009,80,2.0,120,2.99,160,3.99,200,4.99,240,5.99
2022,정상,매출원가율,4009,37,0.92,37,0.92,242,6.04,322,8.03,402,10.03
2022,정상,판관비율,4009,72,1.8,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,감가상각비율,4009,28,0.7,81,2.02,242,6.04,322,8.03,402,10.03
2022,정상,총자산회전율,4009,71,1.77,111,2.77,151,3.77,191,4.76,231,5.76
2022,정상,유동자산회전율,4009,72,1.8,112,2.79,152,3.79,192,4.79,232,5.79
2022,정상,비유동자산회전율,4009,68,1.7,108,2.69,148,3.69,188,4.69,228,5.69
2022,정상,유형자산회전율,4009,64,1.6,104,2.59,144,3.59,184,4.59,224,5.59
2022,정상,자기자본회전율,4009,59,1.47,99,2.47,139,3.47,179,4.46,219,5.46
2022,정상,투하자본회전율,4009,68,1.7,108,2.69,148,3.69,188,4.69,228,5.69
2022,정상,매출채권회전율,4009,82,2.05,124,3.09,164,4.09,204,5.09,244,6.09
2022,정상,매출채권회수기간,4009,53,1.32,93,2.32,133,3.32,173,4.32,213,5.31
2022,정상,재고자산회전율,4009,71,1.77,111,2.77,151,3.77,191,4.76,231,5.76
2022,정상,재고자산보유기간,4009,74,1.85,114,2.84,154,3.84,194,4.84,234,5.84
2022,정상,매입채무회전율,4009,42,1.05,161,4.02,201,5.01,241,6.01,281,7.01
2022,정상,매입채무지급기간,4009,56,1.4,96,2.39,136,3.39,176,4.39,216,5.39
2022,정상,현금전환주기_CCC,4009,70,1.75,110,2.74,150,3.74,190,4.74,230,5.74
2022,정상,영업CF_유동부채,4009,68,1.7,108,2.69,148,3.69,188,4.69,228,5.69
2022,정상,영업CF_총부채,4009,72,1.8,112,2.79,152,3.79,192,4.79,232,5.79
2022,정상,매출액증가율,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,영업이익증가율,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,순이익증가율,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,EBITDA증가율,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,총자산증가율,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,유형자산증가율,4009,82,2.05,162,4.04,237,5.91,322,8.03,399,9.95
2022,정상,자기자본증가율,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,부채증가율,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,영업현금흐름증가율,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,FCF증가율,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,ROA변화,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,영업이익률변화,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,부채비율변화,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,유동비율변화,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,종업원_diff,4009,66,1.65,106,2.64,208,5.19,248,6.19,366,9.13
2022,정상,종업원_ratio,4009,66,1.65,106,2.64,208,5.19,248,6.19,366,9.13
2022,정상,부채비율_diff,4009,82,2.05,123,3.07,163,4.07,203,5.06,402,10.03
2022,정상,부채비율_ratio,4009,82,2.05,123,3.07,163,4.07,203,5.06,402,10.03
2022,정상,총부채비율_diff,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,총부채비율_ratio,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,장기부채비율_diff,4009,32,0.8,32,0.8,32,0.8,32,0.8,201,5.01
2022,정상,장기부채비율_ratio,4009,32,0.8,32,0.8,32,0.8,32,0.8,201,5.01
2022,정상,장기부채의존도_diff,4009,41,1.02,81,2.02,121,3.02,161,4.02,201,5.01
2022,정상,장기부채의존도_ratio,4009,41,1.02,81,2.02,121,3.02,161,4.02,201,5.01
2022,정상,차입금의존도_diff,4009,41,1.02,81,2.02,121,3.02,161,4.02,201,5.01
2022,정상,차입금의존도_ratio,4009,41,1.02,81,2.02,121,3.02,161,4.02,201,5.01
2022,정상,순차입금비율_diff,4009,80,2.0,120,2.99,160,3.99,200,4.99,402,10.03
2022,정상,순차입금비율_ratio,4009,80,2.0,120,2.99,160,3.99,200,4.99,402,10.03
2022,정상,금융부채비율_diff,4009,40,1.0,40,1.0,40,1.0,40,1.0,201,5.01
2022,정상,금융부채비율_ratio,4009,40,1.0,40,1.0,40,1.0,40,1.0,201,5.01
2022,정상,자기자본비율_diff,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,자기자본비율_ratio,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,자본잠식률_diff,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,자본잠식률_ratio,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,유동비율_diff,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,유동비율_ratio,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,당좌비율_추정_diff,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,당좌비율_추정_ratio,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,현금비율_diff,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,현금비율_ratio,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,순운전자본비율_diff,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,순운전자본비율_ratio,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,순운전자본회전율_diff,4009,67,1.67,107,2.67,147,3.67,187,4.66,227,5.66
2022,정상,순운전자본회전율_ratio,4009,67,1.67,107,2.67,147,3.67,187,4.66,227,5.66
2022,정상,금융비용부담률_diff,4009,39,0.97,39,0.97,121,3.02,161,4.02,201,5.01
2022,정상,금융비용부담률_ratio,4009,39,0.97,39,0.97,121,3.02,161,4.02,201,5.01
2022,정상,비유동비율_diff,4009,74,1.85,114,2.84,154,3.84,194,4.84,402,10.03
2022,정상,비유동비율_ratio,4009,74,1.85,114,2.84,154,3.84,194,4.84,402,10.03
2022,정상,비유동장기적합률_diff,4009,70,1.75,110,2.74,242,6.04,322,8.03,402,10.03
2022,정상,비유동장기적합률_ratio,4009,70,1.75,110,2.74,242,6.04,322,8.03,402,10.03
2022,정상,유형자산비율_diff,4009,41,1.02,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,유형자산비율_ratio,4009,41,1.02,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,유형자산부채비율_diff,4009,41,1.02,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,유형자산부채비율_ratio,4009,41,1.02,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,ROA_diff,4009,71,1.77,111,2.77,151,3.77,191,4.76,231,5.76
2022,정상,ROA_ratio,4009,71,1.77,111,2.77,151,3.77,191,4.76,231,5.76
2022,정상,ROE_diff,4009,81,2.02,121,3.02,161,4.02,201,5.01,241,6.01
2022,정상,ROE_ratio,4009,81,2.02,121,3.02,161,4.02,201,5.01,241,6.01
2022,정상,ROIC_diff,4009,73,1.82,113,2.82,153,3.82,193,4.81,233,5.81
2022,정상,ROIC_ratio,4009,73,1.82,113,2.82,153,3.82,193,4.81,233,5.81
2022,정상,총자본영업이익률_diff,4009,77,1.92,117,2.92,157,3.92,197,4.91,237,5.91
2022,정상,총자본영업이익률_ratio,4009,77,1.92,117,2.92,157,3.92,197,4.91,237,5.91
2022,정상,매출총이익률_diff,4009,36,0.9,82,2.05,242,6.04,322,8.03,402,10.03
2022,정상,매출총이익률_ratio,4009,36,0.9,82,2.05,242,6.04,322,8.03,402,10.03
2022,정상,영업이익률_diff,4009,71,1.77,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,영업이익률_ratio,4009,71,1.77,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,순이익률_diff,4009,78,1.95,118,2.94,242,6.04,322,8.03,402,10.03
2022,정상,순이익률_ratio,4009,78,1.95,118,2.94,242,6.04,322,8.03,402,10.03
2022,정상,EBITDA마진_diff,4009,74,1.85,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,EBITDA마진_ratio,4009,74,1.85,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,영업현금흐름비율_diff,4009,82,2.05,126,3.14,242,6.04,322,8.03,402,10.03
2022,정상,영업현금흐름비율_ratio,4009,82,2.05,126,3.14,242,6.04,322,8.03,402,10.03
2022,정상,현금ROA_diff,4009,82,2.05,152,3.79,192,4.79,232,5.79,272,6.78
2022,정상,현금ROA_ratio,4009,82,2.05,152,3.79,192,4.79,232,5.79,272,6.78
2022,정상,현금ROE_diff,4009,80,2.0,120,2.99,160,3.99,200,4.99,240,5.99
2022,정상,현금ROE_ratio,4009,80,2.0,120,2.99,160,3.99,200,4.99,240,5.99
2022,정상,매출원가율_diff,4009,37,0.92,37,0.92,242,6.04,322,8.03,402,10.03
2022,정상,매출원가율_ratio,4009,37,0.92,37,0.92,242,6.04,322,8.03,402,10.03
2022,정상,판관비율_diff,4009,72,1.8,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,판관비율_ratio,4009,72,1.8,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,감가상각비율_diff,4009,28,0.7,81,2.02,242,6.04,322,8.03,402,10.03
2022,정상,감가상각비율_ratio,4009,28,0.7,81,2.02,242,6.04,322,8.03,402,10.03
2022,정상,총자산회전율_diff,4009,71,1.77,111,2.77,151,3.77,191,4.76,231,5.76
2022,정상,총자산회전율_ratio,4009,71,1.77,111,2.77,151,3.77,191,4.76,231,5.76
2022,정상,유동자산회전율_diff,4009,72,1.8,112,2.79,152,3.79,192,4.79,232,5.79
2022,정상,유동자산회전율_ratio,4009,72,1.8,112,2.79,152,3.79,192,4.79,232,5.79
2022,정상,비유동자산회전율_diff,4009,68,1.7,108,2.69,148,3.69,188,4.69,228,5.69
2022,정상,비유동자산회전율_ratio,4009,68,1.7,108,2.69,148,3.69,188,4.69,228,5.69
2022,정상,유형자산회전율_diff,4009,64,1.6,104,2.59,144,3.59,184,4.59,224,5.59
2022,정상,유형자산회전율_ratio,4009,64,1.6,104,2.59,144,3.59,184,4.59,224,5.59
2022,정상,자기자본회전율_diff,4009,59,1.47,99,2.47,139,3.47,179,4.46,219,5.46
2022,정상,자기자본회전율_ratio,4009,59,1.47,99,2.47,139,3.47,179,4.46,219,5.46
2022,정상,투하자본회전율_diff,4009,68,1.7,108,2.69,148,3.69,188,4.69,228,5.69
2022,정상,투하자본회전율_ratio,4009,68,1.7,108,2.69,148,3.69,188,4.69,228,5.69
2022,정상,매출채권회전율_diff,4009,82,2.05,124,3.09,164,4.09,204,5.09,244,6.09
2022,정상,매출채권회전율_ratio,4009,82,2.05,124,3.09,164,4.09,204,5.09,244,6.09
2022,정상,매출채권회수기간_diff,4009,53,1.32,93,2.32,133,3.32,173,4.32,213,5.31
2022,정상,매출채권회수기간_ratio,4009,53,1.32,93,2.32,133,3.32,173,4.32,213,5.31
2022,정상,재고자산회전율_diff,4009,71,1.77,111,2.77,151,3.77,191,4.76,231,5.76
2022,정상,재고자산회전율_ratio,4009,71,1.77,111,2.77,151,3.77,191,4.76,231,5.76
2022,정상,재고자산보유기간_diff,4009,74,1.85,114,2.84,154,3.84,194,4.84,234,5.84
2022,정상,재고자산보유기간_ratio,4009,74,1.85,114,2.84,154,3.84,194,4.84,234,5.84
2022,정상,매입채무회전율_diff,4009,42,1.05,161,4.02,201,5.01,241,6.01,281,7.01
2022,정상,매입채무회전율_ratio,4009,42,1.05,161,4.02,201,5.01,241,6.01,281,7.01
2022,정상,매입채무지급기간_diff,4009,56,1.4,96,2.39,136,3.39,176,4.39,216,5.39
2022,정상,매입채무지급기간_ratio,4009,56,1.4,96,2.39,136,3.39,176,4.39,216,5.39
2022,정상,현금전환주기_CCC_diff,4009,70,1.75,110,2.74,150,3.74,190,4.74,230,5.74
2022,정상,현금전환주기_CCC_ratio,4009,70,1.75,110,2.74,150,3.74,190,4.74,230,5.74
2022,정상,영업CF_유동부채_diff,4009,68,1.7,108,2.69,148,3.69,188,4.69,228,5.69
2022,정상,영업CF_유동부채_ratio,4009,68,1.7,108,2.69,148,3.69,188,4.69,228,5.69
2022,정상,영업CF_총부채_diff,4009,72,1.8,112,2.79,152,3.79,192,4.79,232,5.79
2022,정상,영업CF_총부채_ratio,4009,72,1.8,112,2.79,152,3.79,192,4.79,232,5.79
2022,정상,매출액증가율_diff,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,매출액증가율_ratio,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,영업이익증가율_diff,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,영업이익증가율_ratio,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,순이익증가율_diff,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,순이익증가율_ratio,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,EBITDA증가율_diff,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,EBITDA증가율_ratio,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,총자산증가율_diff,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,총자산증가율_ratio,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,유형자산증가율_diff,4009,82,2.05,162,4.04,237,5.91,322,8.03,399,9.95
2022,정상,유형자산증가율_ratio,4009,82,2.05,162,4.04,237,5.91,322,8.03,399,9.95
2022,정상,자기자본증가율_diff,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,자기자본증가율_ratio,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,부채증가율_diff,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,부채증가율_ratio,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,영업현금흐름증가율_diff,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,영업현금흐름증가율_ratio,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,FCF증가율_diff,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,FCF증가율_ratio,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,ROA변화_diff,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,ROA변화_ratio,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,영업이익률변화_diff,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,영업이익률변화_ratio,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,부채비율변화_diff,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,부채비율변화_ratio,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,유동비율변화_diff,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,유동비율변화_ratio,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,업력_diff,4009,75,1.87,113,2.82,222,5.54,260,6.49,304,7.58
2022,정상,업력_ratio,4009,75,1.87,113,2.82,222,5.54,260,6.49,304,7.58
2022,정상,매출액영업이익률_diff_industry,4009,71,1.77,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,매출액영업이익률_ratio_industry,4009,71,1.77,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,EBIT대매출액_diff_industry,4009,71,1.77,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,EBIT대매출액_ratio_industry,4009,71,1.77,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,EBITDA대매출액_diff_industry,4009,74,1.85,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,EBITDA대매출액_ratio_industry,4009,74,1.85,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,매출원가대매출액_diff_industry,4009,37,0.92,37,0.92,242,6.04,322,8.03,402,10.03
2022,정상,매출원가대매출액_ratio_industry,4009,37,0.92,37,0.92,242,6.04,322,8.03,402,10.03
2022,정상,매출액순이익률_diff_industry,4009,78,1.95,118,2.94,242,6.04,322,8.03,402,10.03
2022,정상,매출액순이익률_ratio_industry,4009,78,1.95,118,2.94,242,6.04,322,8.03,402,10.03
2022,정상,사내유보율_diff_industry,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,사내유보율_ratio_industry,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,금융비용대매출액_diff_industry,4009,39,0.97,39,0.97,121,3.02,161,4.02,201,5.01
2022,정상,금융비용대매출액_ratio_industry,4009,39,0.97,39,0.97,121,3.02,161,4.02,201,5.01
2022,정상,자기자본비율_diff_industry,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,자기자본비율_ratio_industry,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,부채비율_diff_industry,4009,82,2.05,123,3.07,163,4.07,203,5.06,402,10.03
2022,정상,부채비율_ratio_industry,4009,82,2.05,123,3.07,163,4.07,203,5.06,402,10.03
2022,정상,유동비율_diff_industry,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,유동비율_ratio_industry,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,당좌비율_diff_industry,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,당좌비율_ratio_industry,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,현금비율_diff_industry,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,현금비율_ratio_industry,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,순운전자본대총자본_diff_industry,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,순운전자본대총자본_ratio_industry,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,비유동비율_diff_industry,4009,74,1.85,114,2.84,154,3.84,194,4.84,402,10.03
2022,정상,비유동비율_ratio_industry,4009,74,1.85,114,2.84,154,3.84,194,4.84,402,10.03
2022,정상,비유동장기적합률_diff_industry,4009,70,1.75,110,2.74,242,6.04,322,8.03,402,10.03
2022,정상,비유동장기적합률_ratio_industry,4009,70,1.75,110,2.74,242,6.04,322,8.03,402,10.03
2022,정상,차입금의존도_diff_industry,4009,41,1.02,81,2.02,121,3.02,161,4.02,201,5.01
2022,정상,차입금의존도_ratio_industry,4009,41,1.02,81,2.02,121,3.02,161,4.02,201,5.01
2022,정상,총자산회전율_diff_industry,4009,71,1.77,111,2.77,151,3.77,191,4.76,231,5.76
2022,정상,총자산회전율_ratio_industry,4009,71,1.77,111,2.77,151,3.77,191,4.76,231,5.76
2022,정상,자기자본회전율_diff_industry,4009,59,1.47,99,2.47,139,3.47,179,4.46,219,5.46
2022,정상,자기자본회전율_ratio_industry,4009,59,1.47,99,2.47,139,3.47,179,4.46,219,5.46
2022,정상,비유동자산회전율_diff_industry,4009,68,1.7,108,2.69,148,3.69,188,4.69,228,5.69
2022,정상,비유동자산회전율_ratio_industry,4009,68,1.7,108,2.69,148,3.69,188,4.69,228,5.69
2022,정상,유형자산회전율_diff_industry,4009,64,1.6,104,2.59,144,3.59,184,4.59,224,5.59
2022,정상,유형자산회전율_ratio_industry,4009,64,1.6,104,2.59,144,3.59,184,4.59,224,5.59
2022,정상,재고자산회전율_diff_industry,4009,71,1.77,111,2.77,151,3.77,191,4.76,231,5.76
2022,정상,재고자산회전율_ratio_industry,4009,71,1.77,111,2.77,151,3.77,191,4.76,231,5.76
2022,정상,매출채권회전율_diff_industry,4009,82,2.05,124,3.09,164,4.09,204,5.09,244,6.09
2022,정상,매출채권회전율_ratio_industry,4009,82,2.05,124,3.09,164,4.09,204,5.09,244,6.09
2022,정상,매입채무회전율_diff_industry,4009,42,1.05,161,4.02,201,5.01,241,6.01,281,7.01
2022,정상,매입채무회전율_ratio_industry,4009,42,1.05,161,4.02,201,5.01,241,6.01,281,7.01
2022,정상,총자산증가율_diff_industry,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,총자산증가율_ratio_industry,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,유형자산증가율_diff_industry,4009,82,2.05,162,4.04,237,5.91,322,8.03,399,9.95
2022,정상,유형자산증가율_ratio_industry,4009,82,2.05,162,4.04,237,5.91,322,8.03,399,9.95
2022,정상,자기자본증가율_diff_industry,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,자기자본증가율_ratio_industry,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,매출액증가율_diff_industry,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,매출액증가율_ratio_industry,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,부실,부채비율,133,4,3.01,5,3.76,6,4.51,8,6.02,9,6.77
2022,부실,총부채비율,133,4,3.01,6,4.51,8,6.02,12,9.02,14,10.53
2022,부실,장기부채비율,133,1,0.75,1,0.75,1,0.75,7,5.26,8,6.02
2022,부실,장기부채의존도,133,2,1.5,3,2.26,4,3.01,12,9.02,14,10.53
2022,부실,차입금의존도,133,2,1.5,3,2.26,4,3.01,12,9.02,14,10.53
2022,부실,순차입금비율,133,4,3.01,5,3.76,6,4.51,8,6.02,9,6.77
2022,부실,금융부채비율,133,2,1.5,2,1.5,6,4.51,8,6.02,9,6.77
2022,부실,자기자본비율,133,4,3.01,6,4.51,8,6.02,12,9.02,14,10.53
2022,부실,자본잠식률,133,4,3.01,6,4.51,8,6.02,12,9.02,14,10.53
2022,부실,유동비율,133,4,3.01,6,4.51,8,6.02,12,9.02,14,10.53
2022,부실,당좌비율_추정,133,4,3.01,6,4.51,8,6.02,12,9.02,14,10.53
2022,부실,현금비율,133,2,1.5,3,2.26,4,3.01,12,9.02,14,10.53
2022,부실,순운전자본비율,133,4,3.01,6,4.51,8,6.02,12,9.02,14,10.53
2022,부실,순운전자본회전율,133,2,1.5,3,2.26,4,3.01,6,4.51,7,5.26
2022,부실,금융비용부담률,133,4,3.01,5,3.76,6,4.51,8,6.02,14,10.53
2022,부실,비유동비율,133,3,2.26,4,3.01,5,3.76,7,5.26,8,6.02
2022,부실,비유동장기적합률,133,2,1.5,3,2.26,4,3.01,6,4.51,7,5.26
2022,부실,유형자산비율,133,2,1.5,6,4.51,8,6.02,12,9.02,14,10.53
2022,부실,유형자산부채비율,133,2,1.5,6,4.51,8,6.02,12,9.02,14,10.53
2022,부실,ROA,133,4,3.01,6,4.51,8,6.02,12,9.02,14,10.53
2022,부실,ROE,133,4,3.01,6,4.51,8,6.02,11,8.27,12,9.02
2022,부실,ROIC,133,4,3.01,6,4.51,7,5.26,9,6.77,14,10.53
2022,부실,총자본영업이익률,133,4,3.01,6,4.51,8,6.02,12,9.02,14,10.53
2022,부실,매출총이익률,133,0,0.0,0,0.0,0,0.0,6,4.51,7,5.26
2022,부실,영업이익률,133,3,2.26,4,3.01,5,3.76,12,9.02,14,10.53
2022,부실,순이익률,133,4,3.01,5,3.76,6,4.51,8,6.02,14,10.53
2022,부실,EBITDA마진,133,3,2.26,4,3.01,5,3.76,12,9.02,14,10.53
2022,부실,영업현금흐름비율,133,3,2.26,4,3.01,5,3.76,12,9.02,14,10.53
