column,n_distress,n_normal,mean_distress,mean_normal,median_distress,median_normal,cohens_d,cles,direction,mw_stat,p_value_raw,p_value_fdr,significant_fdr,keep,remove_reason
투하자본회전율_ratio,454,11343,0.192791,0.244176,0.017478,0.03934,-0.011,0.3346,normal_high,1723189.0,5.0988499333414566e-33,1.0448462978158722e-32,1.0,1,
매출채권회전율_diff,454,11343,0.314616,0.158362,0.015655,0.011479,0.0647,0.576,distress_high,2966290.0,3.767534938765361e-08,5.413124912019197e-08,1.0,1,
매출채권회전율_ratio,454,11343,0.249436,0.118312,0.010242,0.007116,0.07,0.5727,distress_high,2949422.0,1.4069318291924018e-07,1.998482711921025e-07,1.0,1,
매출채권회수기간_diff,454,11343,0.945472,0.322498,0.227816,0.249127,0.3074,0.4502,ambiguous,2318521.0,0.0003148295061238236,0.0003858204731909603,1.0,0,방향 불명확 (CLES 0.45~0.55)
매출채권회수기간_ratio,454,11343,0.82284,0.185858,0.067334,0.091232,0.3112,0.4526,ambiguous,2330745.0,0.0006014115003027446,0.0007334286589057861,1.0,0,방향 불명확 (CLES 0.45~0.55)
재고자산회전율_diff,454,11343,0.087683,0.153286,-0.02212,-0.021279,-0.0503,0.4771,ambiguous,2456883.5,0.09727290323907399,0.10527370480419264,0.0,0,FDR 비유의
재고자산회전율_ratio,454,11343,0.010422,0.016242,0.000611,0.000727,-0.0501,0.468,ambiguous,2410079.0,0.020553890560311493,0.023570975413201255,1.0,0,방향 불명확 (CLES 0.45~0.55)
재고자산보유기간_diff,454,11343,1.03058,0.370883,0.096065,0.078338,0.0461,0.5636,distress_high,2902335.0,4.166959982352476e-06,5.570802115444487e-06,1.0,1,
재고자산보유기간_ratio,454,11343,1.061999,0.37583,0.090959,0.072323,0.0451,0.5628,distress_high,2898182.0,5.506508491112584e-06,7.3224846956284365e-06,1.0,1,
매입채무회전율_diff,454,11343,0.074027,0.104884,0.003523,0.00354,-0.0346,0.5039,ambiguous,2595011.0,0.7770184364839128,0.8027049963676784,0.0,0,FDR 비유의
매입채무회전율_ratio,454,11343,0.102244,0.136148,0.002944,0.002812,-0.0203,0.4967,ambiguous,2557729.0,0.8097194183859907,0.8330446691213896,0.0,0,FDR 비유의
매입채무지급기간_diff,454,11343,3.654906,0.392329,0.311336,0.304395,0.367,0.5514,distress_high,2839418.0,0.00020041065969809003,0.00024803299467585397,1.0,1,
